SiO2 Na2O Al2O3 CaO B2O3 K2O MgO Li2O BaO PbO
66.06 15.14 0.37 6.33 6.66 0.52 4.63 0.0 0.0 0.0
67.21 14.67 0.66 6.41 7.71 0.32 2.72 0.0 0.0 0.0
62.68 14.45 2.51 8.81 6.04 0.49 4.84 0.0 0.0 0.0
65.1 14.73 1.3 9.8 4.6 0.38 3.9 0.0 0.0 0.0
63.56 18.06 2.19 9.39 1.48 0.53 4.65 0.0 0.0 0.0
80.41 10.39 0.32 1.15 0.93 2.05 0.0 0.0 2.94 0.0
75.67 8.89 0.34 1.23 0.99 5.12 0.0 0.0 4.49 1.23
75.47 8.87 0.0 1.23 0.99 5.11 0.0 0.0 6.72 0.0
69.62 12.58 1.76 11.76 0.0 0.79 3.28 0.0 0.0 0.0
67.87 12.02 2.23 13.46 0.0 0.82 3.35 0.0 0.0 0.0
66.08 11.47 2.74 15.19 0.0 0.84 3.4 0.0 0.0 0.0
64.23 10.89 3.24 16.99 0.0 0.87 3.47 0.0 0.0 0.0
62.31 10.29 3.77 18.83 0.0 0.89 3.54 0.0 0.0 0.0
58.28 9.05 4.86 22.71 0.0 0.95 3.69 0.0 0.0 0.0
54.03 7.71 6.02 26.85 0.0 1.01 3.83 0.0 0.0 0.0
51.79 7.01 6.64 29.01 0.0 1.04 3.91 0.0 0.0 0.0
73.12 9.49 2.67 10.8 0.0 0.0 3.41 0.0 0.0 0.0
75.87 7.69 2.16 10.0 0.0 0.0 2.7 0.0 0.0 0.0
72.64 11.36 2.55 9.16 0.0 0.0 3.54 0.0 0.0 0.0
74.22 10.52 3.22 11.16 0.0 0.0 0.0 0.0 0.0 0.0
76.76 4.06 2.74 12.06 0.0 0.0 3.49 0.0 0.0 0.0
74.39 9.78 5.3 9.02 0.0 0.0 0.93 0.0 0.0 0.0
72.59 7.83 7.67 7.31 0.0 0.0 4.0 0.0 0.0 0.0
74.52 10.38 2.98 10.38 0.0 0.0 1.07 0.0 0.0 0.0
72.69 10.43 3.22 10.64 0.0 0.0 1.91 0.0 0.0 0.0
74.97 6.99 4.83 8.38 0.0 0.0 4.32 0.0 0.0 0.0
75.26 7.98 6.66 6.92 0.0 0.0 2.0 0.0 0.0 0.0
75.55 7.83 5.43 7.93 0.0 0.0 1.52 0.0 0.0 0.0
74.27 10.63 4.81 7.69 0.0 0.0 1.7 0.0 0.0 0.0
71.72 10.92 5.8 8.54 0.0 0.0 2.02 0.0 0.0 0.0
73.01 10.35 3.57 10.22 0.0 0.0 2.34 0.0 0.0 0.0
75.79 5.3 3.93 10.24 0.0 0.0 3.6 0.0 0.0 0.0
78.0 7.02 4.37 7.81 0.0 0.0 1.92 0.0 0.0 0.0
72.04 9.16 2.75 10.33 0.0 0.0 4.61 0.0 0.0 0.0
73.36 5.76 3.71 9.48 0.0 0.0 6.67 0.0 0.0 0.0
70.39 9.68 3.11 10.59 0.0 0.0 5.06 0.0 0.0 0.0
73.75 9.92 2.09 10.47 0.0 0.0 2.83 0.0 0.0 0.0
69.15 10.84 3.02 10.29 0.0 0.0 5.49 0.0 0.0 0.0
70.09 11.01 3.07 10.1 0.0 0.0 4.44 0.0 0.0 0.0
66.62 11.11 0.0 0.0 0.0 11.11 0.0 11.11 0.0 0.0
66.4 6.71 0.0 0.0 0.0 6.71 0.0 20.12 0.0 0.0
66.4 20.12 0.0 0.0 0.0 6.71 0.0 6.71 0.0 0.0
66.38 6.71 0.0 0.0 0.0 20.12 0.0 6.71 0.0 0.0
52.14 3.24 3.6 20.36 0.0 0.79 19.25 0.0 0.0 0.0
68.81 14.58 1.05 6.89 0.0 0.69 7.53 0.0 0.0 0.0
75.02 8.82 0.03 0.08 9.22 5.76 0.0 0.0 1.07 0.0
60.43 16.69 1.36 20.2 0.0 0.56 0.12 0.0 0.0 0.0
69.48 28.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.65 14.93 2.99 0.0 0.0 0.0 11.94 0.0 0.0 0.0
69.3 14.85 2.97 0.0 0.0 0.0 11.88 0.0 0.0 0.0
68.25 14.63 2.93 0.0 0.0 0.0 11.7 0.0 0.0 0.0
69.65 14.93 2.99 0.0 0.0 0.0 11.94 0.0 0.0 0.0
69.3 14.85 2.97 0.0 0.0 0.0 11.88 0.0 0.0 0.0
68.25 14.63 2.93 0.0 0.0 0.0 11.7 0.0 0.0 0.0
69.7 0.0 11.23 12.04 4.66 0.0 0.49 0.0 1.04 0.0
66.25 0.0 11.2 15.54 4.65 0.0 0.49 0.0 1.03 0.0
67.38 0.0 13.35 12.19 4.72 0.0 0.5 0.0 1.01 0.0
67.0 0.0 11.33 13.22 4.7 0.0 0.5 0.0 1.05 0.0
67.84 0.0 11.45 12.27 4.75 0.0 0.5 0.0 2.33 0.0
69.27 0.0 11.31 12.17 4.67 0.0 0.49 0.0 1.04 0.0
71.97 0.0 9.16 11.88 4.6 0.0 0.49 0.0 1.07 0.0
68.55 0.0 9.14 15.34 4.59 0.0 0.49 0.0 1.06 0.0
69.82 0.0 11.24 12.17 1.9 0.0 1.64 0.0 1.04 0.0
62.41 2.62 6.36 1.16 0.0 8.61 16.09 0.0 2.33 0.0
58.18 2.82 7.65 2.34 0.0 8.62 19.98 0.0 0.0 0.0
69.04 1.04 2.2 8.02 0.0 10.5 7.01 0.0 0.0 0.0
66.84 2.7 6.25 1.2 0.0 8.33 10.31 0.0 2.84 0.0
67.16 1.98 4.99 8.62 0.0 8.76 5.76 1.08 0.0 0.0
70.46 2.68 5.15 2.96 0.0 8.82 5.94 0.0 1.43 0.0
70.79 5.01 1.74 7.11 0.0 5.31 7.07 0.0 1.28 0.0
70.36 2.72 5.22 3.0 0.0 8.93 6.01 0.0 2.85 0.0
67.09 0.0 12.06 4.87 13.25 0.0 0.0 0.0 1.11 0.0
68.25 0.0 11.21 5.99 11.59 0.0 0.0 0.0 0.22 0.0
68.5 0.0 11.25 6.02 11.63 0.0 0.0 0.0 1.32 0.0
71.13 5.01 1.74 6.78 0.0 5.31 7.06 0.0 1.28 0.0
71.01 2.7 5.18 2.98 0.0 8.88 5.97 0.0 2.84 0.0
71.0 2.05 4.48 8.6 0.0 8.29 2.99 2.12 0.0 0.0
66.13 7.49 5.09 0.0 8.94 0.65 0.0 10.62 0.64 0.0
70.85 1.48 3.47 0.0 15.59 0.0 0.0 8.16 0.24 0.0
64.85 13.41 9.29 4.82 3.98 0.0 0.0 2.37 0.25 0.0
60.21 4.71 7.44 0.0 1.68 0.0 4.34 19.53 1.14 0.0
59.02 1.88 8.55 0.0 1.67 0.0 2.88 23.35 0.76 0.0
61.76 0.0 7.15 0.0 1.61 0.0 2.79 24.38 1.47 0.0
58.0 2.81 7.98 0.21 1.67 0.0 5.48 21.39 1.52 0.0
53.35 0.0 11.43 1.87 0.0 1.24 0.0 29.26 0.38 0.0
67.56 0.0 10.93 9.34 11.24 0.0 0.0 0.0 0.22 0.0
68.35 0.0 10.57 9.32 10.83 0.0 0.0 0.0 0.22 0.0
67.95 0.0 10.58 9.32 11.22 0.0 0.0 0.0 0.22 0.0
67.4 0.0 10.9 8.73 11.22 0.0 0.82 0.0 0.22 0.0
67.24 0.0 10.88 8.12 11.19 0.0 1.64 0.0 0.22 0.0
68.19 0.0 11.07 9.47 10.02 0.0 0.0 0.0 0.22 0.0
68.32 0.0 11.08 9.48 10.02 0.0 0.0 0.0 0.26 0.0
69.22 0.0 10.72 9.45 9.51 0.0 0.0 0.0 0.26 0.0
68.83 0.0 11.16 8.35 10.09 0.0 0.0 0.0 0.26 0.0
60.94 11.99 6.99 0.0 6.99 0.0 0.0 11.99 0.0 0.0
65.23 4.3 6.99 0.0 5.0 6.09 0.0 11.29 0.0 0.0
67.63 4.4 3.9 0.0 6.39 6.09 0.0 11.39 0.0 0.0
71.0 3.4 6.7 0.0 2.2 6.1 0.0 10.4 0.0 0.0
60.8 4.4 15.6 0.0 1.5 6.1 0.0 11.4 0.0 0.0
58.0 4.4 15.9 0.0 3.5 6.6 0.0 11.4 0.0 0.0
65.79 4.34 7.06 0.0 5.05 6.16 0.0 11.4 0.0 0.0
64.93 12.98 5.0 0.0 9.49 2.0 0.0 5.0 0.0 0.0
65.74 4.4 7.09 0.0 5.09 6.09 0.0 11.39 0.0 0.0
64.43 10.98 5.0 0.0 9.49 4.0 0.0 5.0 0.0 0.0
65.67 13.65 3.24 0.21 0.0 2.87 14.14 0.0 0.0 0.0
66.51 15.6 6.14 0.0 0.0 2.37 9.23 0.0 0.0 0.0
70.85 0.0 9.5 6.7 10.1 0.0 1.25 0.0 0.0 0.0
68.78 13.6 0.18 6.08 1.55 0.89 6.67 1.0 0.0 0.0
67.31 12.98 0.84 9.17 0.0 3.18 3.8 0.0 0.0 0.0
72.99 11.39 0.04 10.07 0.49 3.33 1.56 0.0 0.0 0.0
55.69 0.18 1.7 0.69 0.0 0.24 38.75 0.0 2.4 0.0
66.22 15.61 1.44 14.96 0.0 0.19 0.61 0.0 0.0 0.0
73.93 11.56 0.83 9.95 0.0 0.19 2.56 0.0 0.0 0.0
72.57 11.58 0.83 9.97 1.31 0.19 2.56 0.0 0.0 0.0
69.36 11.64 0.84 10.02 4.39 0.19 2.58 0.0 0.0 0.0
68.72 15.95 1.48 8.3 0.0 0.2 2.34 0.0 2.01 0.0
68.7 10.64 1.46 10.7 0.0 0.19 2.36 4.97 0.0 0.0
68.6 13.14 1.45 10.67 0.0 2.69 2.45 0.0 0.0 0.0
68.64 16.56 1.44 9.91 0.0 0.19 2.12 0.0 0.0 0.0
69.92 14.94 1.43 9.99 0.0 0.45 2.42 0.0 0.0 0.0
69.89 14.87 1.44 10.02 0.0 0.45 2.42 0.0 0.0 0.0
65.97 0.0 9.65 6.02 8.33 0.0 0.0 0.0 8.14 0.0
74.3 23.63 1.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0
72.96 23.2 1.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.0 0.0 9.65 6.02 8.33 0.0 0.0 0.0 8.14 0.0
69.0 0.0 13.0 4.0 8.0 0.0 5.0 0.0 0.2 0.0
72.0 0.0 11.0 4.0 7.0 0.0 5.0 0.0 0.2 0.0
68.0 0.0 11.0 4.0 9.0 0.0 7.0 0.0 0.2 0.0
69.0 0.0 9.0 0.0 8.0 0.0 13.5 0.0 0.0 0.0
70.0 0.0 11.0 2.0 7.0 0.0 9.0 0.0 0.1 0.0
50.43 0.0 1.9 0.0 19.03 0.0 0.0 0.0 26.64 0.0
68.08 1.77 8.04 4.03 6.68 0.7 6.59 0.0 3.2 0.0
66.16 2.32 8.28 4.78 6.45 0.64 6.48 0.0 3.47 0.0
67.77 2.26 9.9 5.97 4.81 0.0 3.22 0.0 3.21 0.0
72.31 2.76 7.93 8.79 2.93 0.0 1.63 0.0 2.14 0.0
70.24 2.7 10.18 7.77 4.14 0.36 1.66 0.0 2.8 0.0
67.7 3.28 9.64 5.2 5.5 0.0 4.21 0.0 4.31 0.0
59.25 17.53 1.3 8.83 6.85 0.32 5.84 0.0 0.0 0.0
99.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
99.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
99.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
99.87 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
99.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
99.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
99.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
99.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.96 22.54 9.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0
79.97 19.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.97 24.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.97 29.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
72.97 15.99 0.0 11.0 0.0 0.0 0.0 0.0 0.0 0.0
76.29 0.56 0.0 0.0 0.0 8.8 0.0 0.0 0.34 13.73
69.31 6.92 0.0 0.0 0.0 5.91 0.0 0.0 0.0 17.63
70.73 4.51 0.0 0.0 0.0 5.64 0.0 0.0 0.0 18.88
68.75 1.13 0.0 0.0 0.0 6.92 0.0 0.0 0.0 22.95
53.89 0.0 2.41 6.79 13.0 0.0 0.0 0.0 23.6 0.08
74.69 14.81 0.0 2.45 4.48 3.31 0.0 0.0 0.0 0.0
71.25 13.77 0.0 10.22 1.31 1.62 0.0 0.0 0.0 0.0
73.86 8.12 0.0 0.0 7.88 10.07 0.0 0.0 0.0 0.0
71.26 7.81 0.0 0.0 11.59 8.23 0.0 0.0 0.0 0.0
73.88 9.55 0.13 0.0 10.17 4.85 0.0 0.0 1.26 0.0
74.37 12.89 0.76 11.27 0.0 0.19 0.3 0.0 0.04 0.0
71.83 13.12 0.08 9.23 0.0 0.02 5.64 0.0 0.0 0.0
57.01 0.61 8.78 19.64 6.11 0.0 6.5 0.0 0.0 0.0
83.28 4.08 1.33 0.03 11.19 0.04 0.01 0.02 0.0 0.0
63.16 15.63 1.97 8.93 4.26 0.53 5.2 0.0 0.0 0.0
81.28 10.34 0.67 7.45 0.0 0.16 0.09 0.0 0.0 0.0
74.67 9.85 0.6 12.74 0.0 1.34 0.15 0.0 0.0 0.0
68.8 14.81 0.68 13.18 0.0 0.01 0.15 1.86 0.0 0.0
72.97 14.1 0.64 7.25 0.0 0.01 4.38 0.0 0.0 0.0
70.24 14.11 0.65 7.18 0.0 1.24 4.54 1.81 0.0 0.0
68.29 10.28 0.66 12.34 0.0 1.32 4.78 1.77 0.0 0.0
73.89 14.58 1.88 7.44 0.0 1.33 0.09 0.0 0.0 0.0
76.33 10.69 1.94 7.4 0.0 1.35 0.09 1.88 0.0 0.0
68.37 14.3 1.88 13.04 0.0 0.006384 0.16 1.83 0.0 0.0
73.38 10.28 1.86 7.4 0.0 0.02 4.65 1.81 0.0 0.0
65.14 14.33 1.85 12.45 0.0 1.36 4.71 0.0 0.0 0.0
70.59 10.03 1.8 13.0 0.0 0.01 4.23 0.0 0.0 0.0
75.36 13.14 0.68 7.76 0.0 1.38 0.02 1.14 0.0 0.0
79.31 10.17 0.64 7.26 0.0 0.04 0.09 1.85 0.0 0.0
70.58 14.15 0.62 12.99 0.0 1.35 0.15 0.0 0.0 0.0
75.33 10.66 0.6 7.47 0.0 1.32 4.18 0.0 0.0 0.0
67.24 14.47 0.64 12.05 0.0 0.01 5.03 0.0 0.0 0.0
69.5 10.35 0.66 12.63 0.0 0.02 4.89 1.81 0.0 0.0
75.34 14.64 1.93 7.65 0.0 0.01 0.09 0.0 0.0 0.0
74.07 9.98 1.86 13.26 0.0 0.02 0.15 0.0 0.0 0.0
71.76 9.77 1.93 12.82 0.0 1.36 0.12 2.0 0.0 0.0
74.13 10.68 1.74 7.48 0.0 1.34 4.21 0.0 0.0 0.0
68.72 0.0 9.25 17.71 0.0 0.35 2.39 0.0 0.0 0.0
56.08 2.0 6.65 26.65 0.0 0.0 7.56 0.0 0.0 0.0
65.75 2.09 9.3 19.15 0.0 0.0 0.87 0.0 0.0 0.0
53.05 0.0 8.69 27.18 0.0 0.34 8.79 0.0 0.0 0.0
61.59 2.05 6.82 18.6 7.74 0.36 0.82 0.0 0.0 0.0
52.99 0.0 9.95 26.26 8.19 0.0 0.76 0.0 0.0 0.0
52.83 2.08 9.34 19.02 8.19 0.36 7.38 0.0 0.0 0.0
56.38 0.0 9.2 18.87 7.99 0.0 7.25 0.0 0.0 0.0
60.23 2.0 6.75 27.39 0.0 0.35 0.84 0.0 0.0 0.0
62.86 0.0 6.67 27.4 0.0 0.0 1.02 0.0 0.0 0.0
65.51 2.14 7.45 17.76 0.0 0.33 6.49 0.0 0.0 0.0
68.83 0.0 9.14 16.73 0.0 0.34 3.11 0.0 0.0 0.0
55.38 0.0 8.84 27.08 0.0 0.0 7.94 0.0 0.0 0.0
67.77 1.98 5.77 15.17 8.0 0.0 0.68 0.0 0.0 0.0
56.53 0.0 6.87 18.95 7.77 0.0 7.23 0.0 0.0 0.0
52.21 2.27 9.99 25.96 8.45 0.0 0.8 0.0 0.0 0.0
74.63 11.63 1.18 7.5 0.0 0.32 4.47 0.0 0.0 0.0
72.69 13.89 0.13 7.65 0.0 0.35 3.91 0.0 0.0 0.0
72.02 14.48 0.06 7.47 0.0 1.27 4.45 0.0 0.0 0.0
69.26 14.51 0.06 9.62 0.0 1.28 4.46 0.0 0.0 0.0
68.79 14.38 0.06 9.53 0.0 1.26 5.9 0.0 0.0 0.0
66.93 14.64 1.24 10.06 0.0 1.39 5.47 0.0 0.0 0.0
69.92 11.68 1.17 9.81 0.0 1.34 5.46 0.0 0.0 0.0
67.62 14.52 1.18 9.63 0.0 0.32 5.96 0.0 0.0 0.0
70.86 11.57 1.18 7.94 0.0 1.35 5.55 0.0 0.0 0.0
68.31 14.71 1.19 9.74 0.0 0.03 4.52 0.0 0.0 0.0
68.99 14.62 0.06 7.54 0.0 1.28 6.0 0.0 0.0 0.0
70.58 11.72 1.19 9.72 0.0 1.29 4.51 0.0 0.0 0.0
70.2 11.87 0.13 10.39 0.0 0.37 5.59 0.0 0.0 0.0
70.32 14.5 1.17 7.48 0.0 0.32 5.94 0.0 0.0 0.0
72.02 13.29 1.11 7.13 0.0 1.32 3.74 0.0 0.0 0.0
72.1 11.66 0.06 9.66 0.0 1.28 4.47 0.0 0.0 0.0
71.76 11.5 0.06 9.52 0.0 0.31 5.88 0.0 0.0 0.0
69.86 14.46 1.17 7.46 0.0 0.32 5.94 0.0 0.0 0.0
72.95 11.8 1.2 7.6 0.0 1.29 4.53 0.0 0.0 0.0
69.63 14.09 0.14 10.63 0.0 0.36 4.19 0.0 0.0 0.0
72.54 11.62 0.13 7.69 0.0 1.36 5.58 0.0 0.0 0.0
71.68 11.79 1.25 9.81 0.0 0.38 4.19 0.0 0.0 0.0
74.0 11.59 0.06 7.47 0.0 0.32 5.94 0.0 0.0 0.0
76.26 11.48 0.06 7.4 0.0 0.31 4.41 0.0 0.0 0.0
76.32 5.83 2.28 3.58 0.0 6.04 2.42 0.0 0.81 0.0
71.49 7.06 0.94 4.27 0.0 6.74 0.07 0.0 5.9 0.93
87.1 6.18 0.76 0.0 0.0 4.39 0.0 0.0 0.8 0.0
69.44 12.29 0.0 5.23 2.53 1.24 7.27 0.0 0.0 0.0
67.73 16.76 3.6 5.45 2.63 0.0 1.52 0.0 0.0 0.0
56.08 14.13 3.84 13.77 2.97 1.43 7.49 0.0 0.0 0.0
65.86 17.59 0.0 5.39 8.01 1.34 1.43 0.0 0.0 0.0
61.91 13.09 0.0 12.38 7.85 1.31 1.5 0.0 0.0 0.0
56.97 16.25 0.0 11.62 7.66 0.0 7.35 0.0 0.0 0.0
54.7 13.73 3.79 14.97 8.31 0.0 1.72 0.0 0.0 0.0
62.42 12.82 3.6 5.45 7.9 0.0 7.58 0.0 0.0 0.0
68.33 18.32 0.0 5.93 2.79 1.39 1.52 0.0 0.0 0.0
71.16 12.6 0.0 11.78 2.59 0.0 1.49 0.0 0.0 0.0
66.87 16.35 0.0 5.32 2.57 1.27 7.4 0.0 0.0 0.0
70.37 12.89 3.62 5.48 2.65 1.3 1.52 0.0 0.0 0.0
63.16 17.58 3.81 5.76 2.63 0.0 6.9 0.0 0.0 0.0
61.56 13.08 3.5 12.53 2.66 0.0 6.65 0.0 0.0 0.0
65.26 12.35 0.0 5.25 7.61 0.0 7.3 0.0 0.0 0.0
66.48 13.13 3.68 5.58 8.09 1.33 1.55 0.0 0.0 0.0
57.3 17.05 3.66 12.19 8.03 0.0 1.54 0.0 0.0 0.0
74.32 13.13 0.75 11.32 0.0 0.17 0.3 0.0 0.0 0.0
62.33 15.59 2.37 8.62 4.34 0.64 5.99 0.0 0.0 0.0
57.21 0.51 9.19 20.06 6.28 0.0 6.2 0.0 0.0 0.0
72.99 15.23 0.01 9.89 0.0 0.01 0.0 0.0 0.0 0.0
72.44 15.11 0.01 9.82 0.0 0.01 0.0 0.0 0.0 0.0
69.92 12.36 0.43 9.32 0.0 0.15 5.68 0.0 0.0 0.0
69.88 12.35 0.43 9.32 0.0 0.15 5.67 0.0 0.0 0.0
69.6 12.3 0.43 9.28 0.0 0.15 5.66 0.0 0.0 0.0
69.43 12.27 0.43 9.26 0.0 0.15 5.65 0.0 0.0 0.0
74.3 15.5 0.01 10.08 0.0 0.01 0.0 0.0 0.0 0.0
74.04 15.75 0.02 10.16 0.0 0.006367 0.0 0.0 0.0 0.0
71.3 12.61 0.45 9.5 0.0 0.16 5.78 0.0 0.0 0.0
68.83 13.78 1.4 8.06 0.0 0.94 6.95 0.0 0.0 0.0
71.38 13.09 1.21 7.17 0.0 1.03 6.08 0.0 0.0 0.0
59.14 10.3 0.0 0.0 18.11 0.0 0.0 10.05 0.0 0.0
59.14 10.3 0.0 0.0 18.11 0.0 0.0 10.05 0.0 0.0
59.14 10.3 0.0 0.0 18.11 0.0 0.0 10.05 0.0 0.0
69.85 0.0 10.29 9.35 9.42 0.0 0.0 0.0 0.21 0.0
68.41 0.0 10.35 9.53 10.42 0.0 0.0 0.0 0.22 0.0
68.62 0.0 10.44 9.49 10.03 0.0 0.0 0.0 0.22 0.0
70.98 10.0 1.0 3.0 13.0 0.0 0.0 0.0 2.0 0.0
67.63 0.0 9.77 7.08 13.34 0.0 0.0 0.0 0.0 0.0
67.46 0.0 9.76 7.67 12.94 0.0 0.0 0.0 0.0 0.0
67.39 0.0 11.05 7.05 13.29 0.0 0.0 0.0 0.0 0.0
66.01 0.0 11.19 7.14 13.46 0.0 0.0 0.0 0.0 0.0
69.16 0.0 8.44 7.02 13.22 0.0 0.0 0.0 0.0 0.0
68.98 0.0 9.64 6.99 13.17 0.0 0.0 0.0 0.0 0.0
68.48 0.0 10.05 8.84 10.39 0.0 0.0 0.0 0.22 0.0
68.35 0.0 9.72 8.24 11.45 0.0 0.0 0.0 0.22 0.0
68.25 0.0 9.38 8.23 11.91 0.0 0.0 0.0 0.22 0.0
66.82 0.0 9.4 8.25 13.29 0.0 0.0 0.0 0.22 0.0
64.93 14.28 8.68 6.82 0.0 0.0 5.14 0.0 0.0 0.0
67.53 13.93 6.46 6.65 0.0 0.0 4.93 0.0 0.0 0.0
67.33 13.9 6.44 6.63 0.0 0.0 4.92 0.0 0.0 0.0
61.49 13.06 4.96 0.0 0.0 10.52 0.0 4.97 2.02 0.0
69.67 0.0 10.39 9.15 9.64 0.0 0.16 0.0 0.04 0.0
66.94 0.0 10.83 6.91 11.14 0.0 3.26 0.0 0.21 0.0
68.19 0.0 11.47 9.3 9.5 0.0 0.0 0.0 1.13 0.0
69.46 0.0 9.76 9.17 9.75 0.0 0.0 0.0 0.13 0.0
71.55 0.0 7.87 11.67 8.66 0.0 0.0 0.0 0.04 0.0
65.62 0.0 11.74 11.86 9.55 0.0 0.0 0.0 0.43 0.0
69.64 0.0 9.72 7.07 12.34 0.0 0.0 0.0 0.43 0.0
68.47 0.0 10.27 8.75 10.35 0.0 0.81 0.0 0.21 0.0
69.24 0.0 11.01 8.01 10.43 0.0 0.0 0.0 0.22 0.0
69.94 0.0 10.31 8.2 10.38 0.0 0.0 0.0 0.21 0.0
67.74 0.0 10.27 9.34 9.4 0.0 1.62 0.0 0.43 0.0
68.46 0.0 10.27 8.76 10.35 0.0 0.81 0.0 0.21 0.0
69.24 0.0 11.01 8.01 10.43 0.0 0.0 0.0 0.22 0.0
69.86 0.0 10.32 8.21 10.39 0.0 0.0 0.0 0.21 0.0
67.71 0.0 10.27 9.34 9.4 0.0 1.62 0.0 0.43 0.0
76.05 0.0 7.1 6.3 10.0 0.0 0.0 0.0 0.0 0.0
74.05 0.0 8.1 7.3 10.0 0.0 0.0 0.0 0.0 0.0
73.86 0.0 7.98 7.98 9.98 0.0 0.0 0.0 0.0 0.0
73.85 0.0 7.98 5.99 9.98 0.0 2.0 0.0 0.0 0.0
76.06 0.0 6.0 4.4 11.99 0.0 1.0 0.0 0.0 0.0
71.96 0.0 8.5 8.0 10.99 0.0 0.0 0.0 0.0 0.0
73.96 0.0 6.5 6.0 12.99 0.0 0.0 0.0 0.0 0.0
75.99 0.0 3.99 4.49 13.98 0.0 0.0 0.0 0.0 0.0
71.96 0.0 6.0 7.5 13.99 0.0 0.0 0.0 0.0 0.0
73.96 0.0 5.0 6.5 13.99 0.0 0.0 0.0 0.0 0.0
64.08 0.0 10.58 5.64 3.56 0.0 15.38 0.0 0.0 0.0
63.68 0.0 11.0 6.25 4.5 0.0 13.99 0.0 0.41 0.0
63.66 0.0 11.12 5.6 2.65 0.0 16.81 0.0 0.0 0.0
63.59 0.0 10.98 6.25 4.49 0.0 13.96 0.0 0.08 0.0
65.39 0.0 9.73 6.23 5.38 0.0 12.54 0.0 0.08 0.0
68.45 0.0 10.1 2.24 4.51 0.0 13.24 0.0 0.08 0.0
64.27 0.0 10.02 5.0 5.82 0.0 13.91 0.0 0.0 0.0
67.11 0.0 9.92 7.7 2.21 0.0 13.0 0.0 0.0 0.0
73.0 14.0 1.0 11.0 0.0 0.6 0.0 0.0 0.0 0.0
70.19 13.46 4.81 10.58 0.0 0.58 0.0 0.0 0.0 0.0
66.72 12.8 9.51 10.06 0.0 0.55 0.0 0.0 0.0 0.0
63.25 12.13 14.22 9.54 0.0 0.52 0.0 0.0 0.0 0.0
59.79 11.47 18.91 9.02 0.0 0.49 0.0 0.0 0.0 0.0
72.08 14.81 0.0 0.0 0.0 0.0 11.85 0.0 0.0 0.0
69.12 14.81 2.96 0.0 0.0 0.0 11.85 0.0 0.0 0.0
66.16 14.81 5.92 0.0 0.0 0.0 11.85 0.0 0.0 0.0
63.2 14.81 8.88 0.0 0.0 0.0 11.85 0.0 0.0 0.0
57.27 14.81 14.81 0.0 0.0 0.0 11.85 0.0 0.0 0.0
74.07 9.86 2.96 0.0 0.0 0.0 11.85 0.0 0.0 0.0
64.2 19.73 2.96 0.0 0.0 0.0 11.85 0.0 0.0 0.0
59.26 24.67 2.96 0.0 0.0 0.0 11.85 0.0 0.0 0.0
77.7 0.0 2.3 0.0 0.0 0.0 0.0 18.8 0.0 0.0
69.7 14.9 0.0 0.0 14.9 0.0 0.0 0.0 0.0 0.0
69.22 14.89 0.0 0.0 14.89 0.0 0.0 0.0 0.0 0.0
68.6 14.7 0.0 0.0 14.7 0.0 0.0 0.0 0.0 0.0
59.37 9.89 14.84 0.0 14.84 0.0 0.0 0.0 0.0 0.0
59.38 12.37 12.37 0.0 14.84 0.0 0.0 0.0 0.0 0.0
59.39 15.47 9.28 0.0 14.85 0.0 0.0 0.0 0.0 0.0
58.86 15.33 9.2 0.0 14.72 0.0 0.0 0.0 0.0 0.0
59.41 19.8 4.95 0.0 14.85 0.0 0.0 0.0 0.0 0.0
59.42 24.76 0.0 0.0 14.86 0.0 0.0 0.0 0.0 0.0
71.72 12.95 0.82 11.63 0.0 0.25 2.52 0.0 0.0 0.0
71.12 13.01 0.83 11.7 0.0 0.26 2.54 0.0 0.0 0.0
69.44 0.0 10.4 8.27 10.47 0.0 0.0 0.0 0.22 0.0
69.44 0.0 10.4 8.27 10.47 0.0 0.0 0.0 0.22 0.0
69.36 0.0 10.39 9.44 9.5 0.0 0.0 0.0 0.43 0.0
68.76 0.0 10.3 9.36 11.31 0.0 0.0 0.0 0.0 0.0
68.74 0.0 10.29 9.35 11.31 0.0 0.0 0.0 0.0 0.0
68.67 0.0 10.28 9.34 11.29 0.0 0.0 0.0 0.0 0.0
69.38 0.0 10.22 9.29 10.3 0.0 0.0 0.0 0.04 0.0
