SiO2 Al2O3 Na2O CaO MgO B2O3 Li2O GeO2 P2O5 K2O "Young's Modulus at RT ( GPa )" "Density at RT ( g/cm3 )"
66.54 8.39 0.01 22.47 0.26 0.0 0.0 0.0 0.0 0.05 83.7 2.68
62.1 9.0 14.4 7.0 5.6 0.0 0.0 0.0 0.0 1.9 75.1 2.524
59.46 11.01 14.41 7.31 6.01 0.0 0.0 0.0 0.0 1.8 77.0 2.527
67.0 7.1 13.6 4.0 6.4 0.0 0.0 0.0 0.0 1.9 73.6 2.482
62.64 14.71 14.52 0.0 2.6 2.08 0.0 0.0 3.45 0.0 66.6402 2.401
61.61 14.98 14.8 0.0 2.68 1.27 0.0 0.0 4.66 0.0 66.7437 2.403
60.18 15.42 15.25 0.0 2.82 0.08 0.0 0.0 6.25 0.0 66.1986 2.407
58.36 15.46 16.05 0.06 2.99 0.0 0.0 0.0 4.99 0.0 67.8684 2.441
69.19 9.61 14.53 0.08 0.06 5.69 0.0 0.0 0.45 0.35 63.894 2.374
70.02 9.18 14.45 0.07 0.03 5.63 0.0 0.0 0.23 0.35 64.5633 2.378
69.74 9.54 14.58 0.07 0.03 5.64 0.0 0.0 0.0 0.36 65.1222 2.381
62.82 12.42 19.21 0.07 0.08 5.18 0.0 0.0 0.0 0.18 66.2607 2.426
62.82 12.19 19.59 0.06 0.08 5.04 0.0 0.0 0.0 0.18 67.1232 2.43
56.53 13.91 21.83 0.16 0.03 6.8 0.0 0.0 0.0 0.7 66.7161 2.444
62.74 12.32 18.81 0.06 1.73 4.13 0.0 0.0 0.0 0.17 67.9995 2.438
69.42 9.42 14.17 0.03 0.02 6.77 0.0 0.0 0.0 0.14 63.8733 2.368
62.76 11.98 18.2 0.06 1.73 5.05 0.0 0.0 0.0 0.18 69.0621 2.429
68.72 8.92 14.59 0.07 0.02 6.61 0.0 0.0 0.0 1.03 67.0128 2.4
69.02 8.85 14.37 0.07 1.61 5.69 0.0 0.0 0.0 0.35 66.0951 2.391
69.31 8.87 14.35 0.08 0.85 6.5 0.0 0.0 0.0 0.0 64.2045 2.372
71.3 8.07 12.98 0.05 4.33 3.17 0.0 0.0 0.0 0.07 68.6205 2.393
68.37 8.58 13.88 0.02 0.02 8.43 0.0 0.0 0.0 0.65 63.066 2.359
56.89 13.2 20.61 0.15 1.7 6.72 0.0 0.0 0.0 0.69 67.5234 2.443
70.36 8.82 14.7 0.07 0.02 5.8 0.0 0.0 0.0 0.18 65.0325 2.383
70.07 8.84 15.09 0.07 0.02 5.86 0.0 0.0 0.0 0.006866 65.0808 2.385
71.16 8.2 12.86 0.05 4.5 3.13 0.0 0.0 0.0 0.07 68.7861 2.392
68.0 9.17 14.13 0.03 4.24 4.26 0.0 0.0 0.0 0.14 68.9862 2.403
59.0 0.0 25.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 83.02 2.565
64.08 11.92 11.78 0.0 4.53 6.04 0.0 0.0 0.0 0.0 70.3 2.46
60.0 20.0 0.0 10.0 10.0 0.0 0.0 0.0 0.0 0.0 95.0 2.61
73.82 0.0 14.99 11.19 0.0 0.0 0.0 0.0 0.0 0.0 73.8 2.514
73.98 0.0 14.81 9.81 0.0 0.0 0.0 0.0 0.0 0.0 72.6 2.503
69.72 0.0 14.59 13.99 0.0 0.0 0.0 0.0 0.0 0.0 74.6 2.56
71.6 0.0 14.5 12.1 0.0 0.0 0.0 0.0 0.0 0.0 73.8 2.519
66.67 11.11 22.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65.0 2.49
76.3 11.7 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 83.1 2.46
73.1 13.2 0.0 13.7 0.0 0.0 0.0 0.0 0.0 0.0 85.0 2.501
69.5 15.0 0.0 15.5 0.0 0.0 0.0 0.0 0.0 0.0 86.8 2.539
59.5 20.1 0.0 20.4 0.0 0.0 0.0 0.0 0.0 0.0 91.9 2.631
56.4 21.7 0.0 21.9 0.0 0.0 0.0 0.0 0.0 0.0 93.2 2.653
47.9 25.7 0.0 26.4 0.0 0.0 0.0 0.0 0.0 0.0 97.5 2.717
45.3 27.1 0.0 27.6 0.0 0.0 0.0 0.0 0.0 0.0 98.9 2.734
42.7 28.4 0.0 28.9 0.0 0.0 0.0 0.0 0.0 0.0 100.1 2.748
40.5 29.6 0.0 29.9 0.0 0.0 0.0 0.0 0.0 0.0 101.3 2.762
35.2 32.3 0.0 32.5 0.0 0.0 0.0 0.0 0.0 0.0 103.4 2.783
69.77 5.91 0.0 24.32 0.0 0.0 0.0 0.0 0.0 0.0 83.4 2.602
69.47 8.91 0.0 21.62 0.0 0.0 0.0 0.0 0.0 0.0 83.6 2.58
69.67 11.81 0.0 18.52 0.0 0.0 0.0 0.0 0.0 0.0 84.8 2.556
69.6 14.8 0.0 15.6 0.0 0.0 0.0 0.0 0.0 0.0 87.2 2.538
69.8 17.7 0.0 12.5 0.0 0.0 0.0 0.0 0.0 0.0 90.9 2.536
35.2 19.6 0.0 45.2 0.0 0.0 0.0 0.0 0.0 0.0 98.9 2.86
36.3 22.2 0.0 41.5 0.0 0.0 0.0 0.0 0.0 0.0 99.6 2.838
35.6 28.4 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 101.9 2.793
49.8 0.0 0.0 41.68 8.52 0.0 0.0 0.0 0.0 0.0 96.7 2.88
50.55 0.0 0.0 25.08 24.37 0.0 0.0 0.0 0.0 0.0 101.0 2.85
50.2 0.0 0.0 16.7 33.1 0.0 0.0 0.0 0.0 0.0 99.9 2.83
50.1 0.0 0.0 14.2 35.7 0.0 0.0 0.0 0.0 0.0 98.5 2.8
48.94 0.0 0.0 13.77 37.29 0.0 0.0 0.0 0.0 0.0 98.5 2.75
53.1 0.0 0.0 7.68 39.22 0.0 0.0 0.0 0.0 0.0 96.5 2.7
0.3 0.0 0.0 36.7 10.8 0.0 0.0 0.0 52.2 0.0 58.6 2.632
0.3 0.0 0.0 23.9 20.4 0.0 0.0 0.0 55.4 0.0 61.4 2.597
0.3 0.0 0.0 11.91 32.03 0.0 0.0 0.0 55.76 0.0 59.5 2.532
66.0 13.2 0.0 5.0 10.0 3.6 0.0 0.0 0.0 0.0 86.0 2.51
69.27 11.54 0.0 9.33 3.24 5.63 0.0 0.0 0.0 0.0 80.0 2.45
69.88 12.49 0.0 9.57 0.0 5.77 0.0 0.0 0.0 0.0 76.0 2.47
69.62 12.41 0.0 8.32 1.65 5.74 0.0 0.0 0.0 0.0 77.0 2.47
68.32 12.54 0.0 9.36 3.25 5.37 0.0 0.0 0.0 0.0 79.0 2.46
68.75 12.74 0.0 8.2 2.48 5.7 0.0 0.0 0.0 0.0 78.0 2.47
68.97 12.42 0.0 8.32 1.82 6.22 0.0 0.0 0.0 0.0 76.0 2.46
70.45 12.53 0.0 8.3 1.65 4.78 0.0 0.0 0.0 0.0 78.0 2.48
69.79 11.71 0.0 9.47 0.82 5.72 0.0 0.0 0.0 0.0 76.0 2.47
64.82 11.57 12.87 1.18 4.91 0.47 0.0 0.0 0.46 3.5 72.0 2.46
61.74 13.16 13.17 1.2 5.02 0.48 0.0 0.0 1.43 3.58 73.0 2.47
64.45 13.25 16.12 2.36 1.64 0.48 0.0 0.0 0.0 1.48 72.0 2.47
65.43 12.09 15.89 0.0 4.69 1.22 0.0 0.0 0.46 0.0 70.0 2.44
64.62 11.42 14.84 0.0 4.82 4.09 0.0 0.0 0.0 0.0 69.0 2.43
63.73 12.41 15.69 1.16 4.86 0.47 0.0 0.0 0.0 1.46 72.0 2.47
70.97 8.16 10.33 0.0 4.61 3.68 0.0 0.0 0.0 2.04 70.0 2.4
66.34 12.78 15.53 0.0 3.25 1.88 0.0 0.0 0.0 0.0 69.0 2.43
66.52 11.39 15.29 0.0 4.83 0.37 0.0 0.0 0.0 1.38 71.0 2.45
65.62 13.53 16.43 0.0 3.26 0.94 0.0 0.0 0.0 0.0 70.0 2.44
58.0 9.7 20.5 0.4 10.4 0.0 0.0 0.0 0.0 0.5 73.8 2.51
60.0 11.5 18.5 0.3 8.2 0.0 0.0 0.0 0.0 1.5 74.2 2.49
60.5 9.1 21.2 0.4 8.5 0.0 0.0 0.0 0.0 0.3 72.1 2.49
62.0 10.5 20.0 0.0 7.5 0.0 0.0 0.0 0.0 0.0 72.5 2.48
57.0 11.0 22.0 0.4 9.6 0.0 0.0 0.0 0.0 0.0 73.3 2.5
58.0 9.7 20.5 0.4 10.4 0.0 0.0 0.0 0.0 0.5 73.6 2.51
59.0 10.0 20.5 0.4 9.6 0.0 0.0 0.0 0.0 0.5 73.2 2.5
60.5 9.0 18.8 0.8 9.7 0.0 0.0 0.0 0.0 1.2 73.3 2.49
60.0 7.8 20.0 0.4 10.8 0.0 0.0 0.0 0.0 1.0 72.3 2.5
65.82 9.02 16.29 0.57 4.79 0.65 0.0 0.0 0.0 2.73 70.0 2.46
64.52 10.57 16.03 0.58 4.83 0.65 0.0 0.0 0.0 2.69 71.0 2.46
64.61 11.13 0.2 8.65 11.49 0.0 1.33 0.0 0.0 0.06 92.2 2.65
66.66 13.28 0.25 0.0 12.85 0.0 6.96 0.0 0.0 0.0 86.6 2.4516
66.31 13.16 0.22 1.18 12.49 0.0 6.64 0.0 0.0 0.0 87.3 2.4631
63.96 11.12 10.16 1.12 0.0 0.9 10.54 0.0 0.0 0.67 83.0 2.5
74.96 5.85 5.34 2.36 0.0 7.61 0.0 0.0 0.0 1.41 70.0 2.4
75.64 5.09 3.14 0.0 0.0 11.19 0.0 0.0 0.0 4.14 64.0 2.3
71.88 3.79 5.2 0.0 0.0 14.81 0.0 0.0 0.0 2.74 63.0 2.3
66.22 12.25 0.0 10.47 10.85 0.0 0.0 0.0 0.0 0.0 91.0 2.55
68.37 7.88 0.0 5.8 15.06 0.35 0.0 0.0 0.0 0.0 89.0 2.59
67.87 7.75 0.0 7.8 14.62 0.61 0.0 0.0 0.0 0.0 88.0 2.55
68.58 7.97 0.0 5.82 14.21 0.8 0.0 0.0 0.0 0.0 88.0 2.59
68.61 7.92 0.0 5.82 14.06 0.97 0.0 0.0 0.0 0.0 88.0 2.59
68.69 7.87 0.0 5.83 13.78 1.15 0.0 0.0 0.0 0.0 88.0 2.59
63.16 10.88 0.04 5.54 16.56 0.0 2.0 0.0 0.0 0.07 93.1 2.63
64.21 11.27 0.04 5.15 15.83 0.0 1.66 0.0 0.0 0.07 91.8 2.65
68.19 9.1 0.03 3.4 15.24 0.0 1.68 0.0 1.08 0.05 87.7 2.55
66.49 11.42 0.04 6.99 10.18 0.0 2.03 0.0 0.0 0.08 91.1 2.62
65.72 8.82 14.5 0.0 4.78 4.61 0.0 0.0 0.0 1.36 71.0 2.44
64.15 10.16 14.63 0.0 4.82 4.65 0.0 0.0 0.0 1.38 70.0 2.44
63.77 8.84 14.55 0.0 4.79 6.47 0.0 0.0 0.0 1.37 72.0 2.44
62.16 10.2 14.67 0.0 4.84 6.53 0.0 0.0 0.0 1.38 70.0 2.44
61.9 7.61 16.7 0.0 4.81 4.65 0.0 0.0 0.0 4.12 71.0 2.48
59.85 8.9 18.82 0.0 4.82 4.65 0.0 0.0 0.0 2.75 71.0 2.49
64.46 7.97 12.61 0.23 10.24 0.0 0.0 0.0 0.0 3.98 73.0 2.48
63.13 11.33 0.02 6.11 15.94 0.0 1.67 0.0 0.0 0.07 92.8 2.63
74.6 10.7 0.0 7.3 4.5 0.4 0.0 0.0 0.0 0.0 83.1 2.52
69.42 12.42 0.0 8.56 1.32 5.93 0.0 0.0 0.0 0.0 77.0 2.47
67.46 11.16 0.0 8.81 2.26 9.81 0.0 0.0 0.0 0.0 73.0 2.39
66.22 10.55 0.0 9.83 4.56 7.25 0.0 0.0 0.0 0.0 76.0 2.48
63.0 7.5 11.3 0.0 9.2 0.0 6.5 0.0 0.0 0.0 85.8 2.54
63.06 7.51 11.31 0.0 10.21 0.0 5.91 0.0 0.0 0.0 84.5 2.52
63.06 7.51 11.31 0.0 10.21 0.0 5.91 0.0 0.0 0.0 84.3 2.5
65.4 13.6 13.6 0.0 2.4 4.9 0.0 0.0 0.0 0.0 68.5446 2.391
65.98 13.31 13.61 0.0 2.4 4.61 0.0 0.0 0.0 0.0 68.7792 2.392
66.5 13.3 13.7 0.0 2.4 4.0 0.0 0.0 0.0 0.0 68.7447 2.392
66.84 13.13 13.63 0.0 2.3 4.01 0.0 0.0 0.0 0.0 69.1656 2.393
67.18 12.91 13.62 0.0 2.4 3.8 0.0 0.0 0.0 0.0 69.0276 2.393
64.43 14.73 13.53 0.05 0.0 6.99 0.0 0.0 0.0 0.2 69.0276 2.393
64.43 14.73 13.53 0.05 1.0 5.99 0.0 0.0 0.0 0.2 69.0276 2.393
64.46 13.99 13.83 0.06 0.01 7.04 0.0 0.0 0.0 0.51 69.0276 2.393
64.94 14.99 13.89 0.0 3.0 3.0 0.0 0.0 0.0 0.1 69.0276 2.393
66.7 13.5 0.0 7.6 7.2 3.0 0.0 0.0 0.0 0.0 86.0 2.52
66.6 13.9 0.0 8.2 7.6 1.9 0.0 0.0 0.0 0.0 88.0 2.53
66.8 13.9 0.0 6.7 9.1 1.9 0.0 0.0 0.0 0.0 86.0 2.53
65.7 13.3 0.0 11.1 1.2 5.9 0.0 0.0 0.0 0.0 80.4 2.57
67.3 13.1 0.0 8.3 4.3 4.3 0.0 0.0 0.0 0.0 80.5 2.56
67.3 13.1 0.0 9.8 4.4 4.3 0.0 0.0 0.0 0.0 80.3 2.51
68.0 12.7 0.0 9.2 4.4 3.5 0.0 0.0 0.0 0.0 80.4 2.55
75.41 0.19 11.47 0.0 6.19 6.59 0.0 0.0 0.0 0.0 73.5 2.412
73.31 2.96 11.69 0.0 6.02 5.87 0.0 0.0 0.0 0.0 73.8 2.41
70.04 5.9 11.75 0.0 5.84 6.32 0.0 0.0 0.0 0.0 71.6 2.405
67.07 8.91 11.79 0.0 5.97 6.11 0.0 0.0 0.0 0.0 71.3 2.399
61.02 14.68 11.95 0.0 6.03 6.18 0.0 0.0 0.0 0.0 71.4 2.417
57.98 17.81 11.96 0.0 6.02 6.09 0.0 0.0 0.0 0.0 74.2 2.438
55.09 20.88 11.93 0.0 5.92 6.03 0.0 0.0 0.0 0.0 76.6 2.46
51.88 23.74 11.97 0.0 6.02 6.25 0.0 0.0 0.0 0.0 76.8 2.481
75.97 0.02 11.74 6.22 0.0 5.91 0.0 0.0 0.0 0.0 77.0 2.469
73.67 2.97 11.55 6.01 0.0 5.66 0.0 0.0 0.0 0.0 75.7 2.461
70.29 5.46 11.9 5.6 0.0 6.6 0.0 0.0 0.0 0.0 74.9 2.452
67.28 8.89 11.74 5.94 0.0 6.0 0.0 0.0 0.0 0.0 74.6 2.45
65.01 11.21 12.07 5.42 0.0 6.14 0.0 0.0 0.0 0.0 71.4 2.441
60.99 14.78 11.81 6.1 0.0 6.18 0.0 0.0 0.0 0.0 71.9 2.448
58.0 17.84 11.92 6.07 0.0 6.03 0.0 0.0 0.0 0.0 72.5 2.455
54.89 20.82 11.92 6.08 0.0 6.15 0.0 0.0 0.0 0.0 75.0 2.474
51.9 23.8 11.94 6.01 0.0 6.2 0.0 0.0 0.0 0.0 77.1 2.493
42.0 0.0 0.0 34.0 0.0 0.0 18.0 0.0 6.0 0.0 90.47 2.68
42.0 0.5 0.0 34.0 0.0 0.0 17.5 0.0 6.0 0.0 92.16 2.74
42.0 1.0 0.0 34.0 0.0 0.0 17.0 0.0 6.0 0.0 97.24 2.77
42.0 1.5 0.0 34.0 0.0 0.0 16.5 0.0 6.0 0.0 101.95 2.81
42.0 2.5 0.0 34.0 0.0 0.0 15.5 0.0 6.0 0.0 104.38 2.825
63.53 1.04 24.97 9.46 0.0 0.0 0.0 0.0 0.0 0.0 81.04 2.565
63.53 1.04 24.97 9.46 0.0 0.0 0.0 0.0 0.0 0.0 82.15 2.562
63.53 1.04 24.97 9.46 0.0 0.0 0.0 0.0 0.0 0.0 75.04 2.558
63.53 1.04 24.97 9.46 0.0 0.0 0.0 0.0 0.0 0.0 80.44 2.561
63.53 1.04 24.97 9.46 0.0 0.0 0.0 0.0 0.0 0.0 77.98 2.656
63.25 12.92 12.99 1.19 4.95 0.48 0.0 0.0 0.47 3.53 72.0 2.47
61.74 13.17 13.16 1.2 5.02 0.48 0.0 0.0 1.43 3.58 73.0 2.47
60.89 13.01 16.34 1.19 4.97 0.48 0.0 0.0 1.41 1.49 72.0 2.48
65.72 12.26 10.73 0.0 4.74 4.16 0.0 0.0 0.0 2.17 69.0 2.41
66.68 12.16 14.39 0.0 3.25 2.26 0.0 0.0 0.0 1.04 70.0 2.43
63.92 14.94 17.63 0.0 3.29 0.0 0.0 0.0 0.0 0.0 71.0 2.46
65.08 14.95 15.51 0.0 3.29 0.95 0.0 0.0 0.0 0.0 71.0 2.44
68.96 5.13 8.95 3.75 0.0 12.36 0.0 0.0 0.0 0.0 71.0 2.39
66.95 5.0 11.61 3.63 0.0 11.98 0.0 0.0 0.0 0.0 74.0 2.43
68.84 4.97 13.9 3.61 0.0 7.83 0.0 0.0 0.0 0.0 75.0 2.47
67.88 5.0 10.38 3.64 0.0 12.17 0.0 0.0 0.0 0.0 75.0 2.41
66.11 10.84 0.0 9.45 1.31 9.32 0.0 0.0 0.0 0.0 75.0 2.46
64.24 8.42 15.45 2.35 3.27 0.0 0.0 0.0 0.0 3.86 75.0 2.54
66.35 11.46 15.2 0.0 4.84 0.47 0.0 0.0 0.0 1.38 71.0 2.45
64.87 13.01 13.09 0.08 1.53 6.81 0.0 0.0 0.0 0.51 66.999 2.39
65.16 13.47 11.73 0.08 2.55 6.39 0.0 0.0 0.0 0.51 67.62 2.38
51.34 20.22 19.18 0.13 1.03 7.03 0.0 0.0 0.0 0.97 67.551 2.44
63.67 13.17 14.52 0.08 2.0 5.97 0.0 0.0 0.0 0.49 68.724 2.41
64.4 13.01 13.83 0.07 1.03 7.06 0.0 0.0 0.0 0.5 66.792 2.39
64.37 12.0 13.8 0.07 2.04 7.12 0.0 0.0 0.0 0.49 67.275 2.4
64.3 11.99 14.21 0.06 0.01 7.04 0.0 0.0 0.0 0.5 67.62 2.43
66.47 13.69 12.37 0.02 2.03 5.15 0.0 0.0 0.0 0.2 67.62 2.38
64.44 13.86 11.77 0.05 5.14 4.57 0.0 0.0 0.0 0.1 71.484 2.41
64.36 14.76 13.39 0.04 4.12 3.05 0.0 0.0 0.0 0.2 71.691 2.42
65.11 13.76 13.67 0.04 2.41 4.93 0.0 0.0 0.0 0.0 67.206 2.93
67.17 13.42 13.02 0.03 2.89 3.38 0.0 0.0 0.0 0.01 69.621 2.39
66.97 13.26 13.19 0.04 3.1 3.36 0.0 0.0 0.0 0.0 69.414 2.4
60.04 16.54 16.71 0.03 0.11 6.43 0.0 0.0 0.0 0.07 66.309 2.4
64.7 13.95 13.31 0.07 1.55 6.04 0.0 0.0 0.0 0.28 66.585 2.38
65.57 13.26 13.65 0.04 2.2 5.08 0.0 0.0 0.0 0.07 67.965 2.39
65.84 12.84 14.38 0.04 1.67 5.03 0.0 0.0 0.0 0.07 68.586 2.4
63.56 14.98 13.31 0.04 2.57 5.44 0.0 0.0 0.0 0.01 68.931 2.4
62.45 15.23 12.39 0.04 3.65 6.12 0.0 0.0 0.0 0.01 69.69 2.4
65.3 14.01 14.27 0.04 1.6 4.68 0.0 0.0 0.0 0.01 67.689 2.4
66.25 14.04 13.33 0.03 0.59 5.66 0.0 0.0 0.0 0.01 66.24 2.38
66.42 13.63 13.31 0.03 1.98 4.52 0.0 0.0 0.0 0.02 67.689 2.38
65.4 13.32 13.87 0.04 2.44 4.84 0.0 0.0 0.0 0.01 68.724 2.4
69.42 17.81 0.0 2.93 1.6 0.04 0.0 0.0 7.05 0.0 77.7 2.373
69.56 13.66 0.0 0.05 3.0 6.82 0.0 0.0 6.84 0.0 67.07 2.256
70.0 3.92 0.0 0.02 0.04 16.06 0.0 0.0 9.88 0.0 55.5 2.207
65.59 1.92 0.0 0.02 0.03 22.81 0.0 0.0 9.57 0.0 53.57 2.202
70.61 0.06 0.0 0.0 0.0 14.73 0.0 0.0 14.55 0.0 71.51 2.327
70.01 3.89 0.0 0.0 0.0 14.27 0.0 0.0 11.79 0.0 60.74 2.241
70.0 2.5 13.2 1.4 12.3 0.0 0.0 0.0 0.0 0.6 72.0 2.448
70.0 2.5 13.2 2.8 10.9 0.0 0.0 0.0 0.0 0.6 73.0 2.457
67.5 2.5 14.4 1.5 13.5 0.0 0.0 0.0 0.0 0.6 73.0 2.47
67.5 2.5 14.4 3.0 12.0 0.0 0.0 0.0 0.0 0.6 73.0 2.479
70.0 2.5 13.7 1.4 11.8 0.0 0.0 0.0 0.0 0.6 72.0 2.448
70.0 2.5 12.7 1.4 12.8 0.0 0.0 0.0 0.0 0.6 73.0 2.447
67.5 2.5 14.9 1.5 13.0 0.0 0.0 0.0 0.0 0.6 72.0 2.468
67.5 2.5 13.9 1.5 14.0 0.0 0.0 0.0 0.0 0.6 73.0 2.468
70.0 2.5 13.2 4.1 9.6 0.0 0.0 0.0 0.0 0.6 74.0 2.471
70.0 2.5 13.2 5.5 8.2 0.0 0.0 0.0 0.0 0.6 74.0 2.476
67.5 2.5 14.4 4.5 10.5 0.0 0.0 0.0 0.0 0.6 74.0 2.489
67.5 2.5 14.4 6.0 9.0 0.0 0.0 0.0 0.0 0.6 74.0 2.499
68.0 2.5 14.2 3.7 11.0 0.0 0.0 0.0 0.0 0.6 73.0 2.48
67.5 2.5 14.4 3.8 11.2 0.0 0.0 0.0 0.0 0.6 74.0 2.484
68.5 2.5 13.9 4.4 10.1 0.0 0.0 0.0 0.0 0.6 74.0 2.481
68.0 2.5 14.2 4.4 10.3 0.0 0.0 0.0 0.0 0.6 74.0 2.484
69.5 2.5 13.4 5.6 8.4 0.0 0.0 0.0 0.0 0.6 74.0 2.482
69.0 2.5 13.7 5.7 8.5 0.0 0.0 0.0 0.0 0.6 74.0 2.486
60.4 10.89 6.93 0.0 19.8 0.0 0.99 0.0 0.0 0.0 89.2 2.56
64.6 5.97 8.55 1.6 16.89 0.0 0.4 0.0 0.0 0.0 85.1 2.562
64.74 5.97 9.99 0.0 16.91 0.0 0.4 0.0 0.0 0.0 83.0 2.545
65.41 6.06 9.18 0.0 17.25 0.0 0.1 0.0 0.0 0.0 83.0 2.544
65.3 6.03 9.35 0.0 17.22 0.0 0.1 0.0 0.0 0.0 83.0 2.543
61.17 12.77 19.08 0.03 0.8 0.0 0.0 0.0 3.5 0.03 67.344 2.475
65.21 11.01 19.41 0.03 0.02 0.0 0.0 0.0 1.64 0.26 68.241 2.483
65.26 11.11 19.24 0.03 0.01 0.0 0.0 0.0 2.07 0.66 67.896 2.467
65.52 11.1 19.16 0.03 0.02 0.0 0.0 0.0 1.82 0.52 67.827 2.468
61.97 6.72 0.36 2.68 16.21 7.97 1.6 0.0 0.0 0.08 72.0 2.41
64.36 8.28 0.02 2.04 13.98 6.69 2.47 0.0 0.0 0.03 73.84 2.393
60.55 14.66 0.06 2.74 21.39 0.0 0.0 0.0 0.0 0.09 94.9 2.588
59.83 14.49 0.06 3.87 21.15 0.0 0.0 0.0 0.0 0.09 94.58 2.595
51.31 19.21 0.11 3.99 20.3 1.88 2.47 0.0 0.0 0.13 103.69 2.61
69.7 16.14 1.13 3.68 7.78 0.91 0.0 0.0 0.0 0.1 87.57 2.549
55.56 22.19 1.03 3.06 12.46 1.51 3.33 0.0 0.0 0.15 95.01 2.57
57.21 23.34 0.46 1.83 10.76 2.34 3.15 0.0 0.0 0.16 94.94 2.551
61.3 21.48 0.42 1.02 10.58 2.25 2.1 0.0 0.0 0.14 92.89 2.519
63.22 19.02 0.42 1.83 11.58 1.0 2.21 0.0 0.0 0.12 92.71 2.517
60.77 21.13 0.44 1.77 10.76 1.15 3.23 0.0 0.0 0.15 92.71 2.531
64.16 18.99 0.42 1.71 10.74 0.0 3.31 0.0 0.0 0.13 92.95 2.515
55.13 18.24 0.2 4.13 12.52 0.87 8.34 0.0 0.0 0.17 93.66 2.535
59.93 22.88 0.19 3.25 5.93 0.55 6.5 0.0 0.0 0.18 89.5 2.516
65.27 11.12 9.71 0.84 0.0 0.18 10.7 0.0 0.04 0.06 83.3 2.4884
63.46 12.9 16.31 3.53 1.64 0.47 0.0 0.0 0.0 1.47 73.0 2.49
64.67 12.85 16.05 1.17 3.1 0.47 0.0 0.0 0.0 1.47 72.0 2.46
65.09 12.07 12.75 1.17 4.74 0.47 0.0 0.0 0.0 3.49 73.0 2.46
64.69 12.46 15.55 1.16 4.69 0.47 0.0 0.0 0.0 0.76 72.0 2.46
62.57 12.08 15.69 1.16 6.43 0.47 0.0 0.0 0.0 1.38 73.0 2.48
68.89 10.32 15.13 0.11 5.38 0.0 0.0 0.0 0.0 0.0 70.0 2.44
67.18 12.14 16.29 0.0 3.23 0.94 0.0 0.0 0.0 0.0 70.0 2.44
65.53 13.52 17.47 0.0 3.26 0.0 0.0 0.0 0.0 0.0 70.0 2.45
66.92 12.28 14.36 0.0 2.45 2.37 0.0 0.0 0.0 1.4 70.0 2.43
66.27 12.81 0.0 7.61 4.2 6.31 0.0 0.0 0.0 0.0 78.1 2.528
66.0 12.7 0.0 7.6 4.7 6.3 0.0 0.0 0.0 0.0 78.8 2.527
65.7 12.7 0.0 8.0 4.7 6.3 0.0 0.0 0.0 0.0 79.0 2.525
65.8 12.4 0.0 8.0 4.7 6.3 0.0 0.0 0.0 0.0 78.8 2.533
65.93 12.59 0.0 7.59 4.7 6.29 0.0 0.0 0.0 0.0 78.8 2.53
69.95 11.65 0.0 9.42 1.64 5.69 0.0 0.0 0.0 0.0 79.0 2.46
69.65 11.61 0.0 8.2 3.26 5.66 0.0 0.0 0.0 0.0 77.0 2.46
69.24 12.37 0.0 7.1 3.29 5.72 0.0 0.0 0.0 0.0 78.0 2.47
69.92 11.65 0.0 11.76 0.0 5.68 0.0 0.0 0.0 0.0 76.0 2.45
69.6 12.31 0.0 9.43 1.64 5.22 0.0 0.0 0.0 0.0 78.0 2.47
69.36 12.41 0.0 10.69 0.0 5.93 0.0 0.0 0.0 0.0 76.0 2.47
69.64 11.69 0.0 9.45 1.64 5.71 0.0 0.0 0.0 0.0 77.0 2.47
69.54 12.81 0.0 9.56 0.0 5.58 0.0 0.0 0.0 0.0 76.0 2.47
68.67 12.67 0.0 9.46 1.64 5.81 0.0 0.0 0.0 0.0 78.0 2.47
69.76 12.36 0.0 8.87 1.65 5.34 0.0 0.0 0.0 0.0 78.0 2.47
69.44 12.4 0.0 8.3 1.82 5.73 0.0 0.0 0.0 0.0 77.0 2.47
69.68 12.45 0.0 9.65 0.0 5.76 0.0 0.0 0.0 0.0 76.0 2.47
67.28 2.48 14.64 4.16 11.11 0.0 0.0 0.0 0.0 0.33 77.0 2.496
67.19 2.48 13.76 4.08 11.53 0.0 0.0 0.0 0.0 0.96 76.8 2.495
67.98 2.44 14.26 6.52 8.2 0.0 0.0 0.0 0.0 0.6 75.9 2.504
68.19 2.57 14.4 7.78 6.45 0.0 0.0 0.0 0.0 0.61 75.3 2.51
68.82 2.96 13.88 7.85 6.18 0.0 0.0 0.0 0.0 0.31 75.6 2.504
68.89 2.97 13.46 7.87 6.19 0.0 0.0 0.0 0.0 0.62 75.4 2.503
69.99 1.8 13.52 7.54 6.15 0.0 0.0 0.0 0.0 1.0 74.4 2.496
70.74 1.14 10.29 14.91 0.05 0.0 0.0 0.0 0.0 2.87 72.8 2.539
69.6 0.91 12.98 8.96 7.0 0.0 0.0 0.0 0.0 0.55 76.3 2.512
68.73 2.96 14.16 7.85 6.17 0.0 0.0 0.0 0.0 0.13 75.6 2.504
70.32 1.1 11.82 8.17 7.63 0.0 0.0 0.0 0.0 0.96 75.6 2.496
