 SiO2 Na2O Al2O3 B2O3 CaO MgO K2O Li2O PbO BaO ZnO
20531 43.0 20.0 0.0 18.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0
20532 55.0 19.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0
20533 52.84 19.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0
20535 48.0 19.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0
20546 46.39 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20551 56.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20552 57.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20553 59.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20556 66.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20586 96.96 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20596 80.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20598 60.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20599 50.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20600 40.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20601 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20602 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20603 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20744 40.0 25.0 0.0 20.0 0.0 0.0 0.0 5.0 0.0 6.5 0.0
20745 80.0 7.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20746 80.0 6.0 0.0 13.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
20747 80.0 5.0 0.0 13.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0
20748 80.0 4.0 0.0 13.0 0.0 0.0 3.0 0.0 0.0 0.0 0.0
20749 80.0 3.0 0.0 13.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0
20750 80.0 2.0 0.0 13.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0
20751 80.0 1.0 0.0 13.0 0.0 0.0 6.0 0.0 0.0 0.0 0.0
20752 80.0 0.0 0.0 13.0 0.0 0.0 7.0 0.0 0.0 0.0 0.0
20753 78.0 9.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20754 78.0 8.0 0.0 13.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
20755 78.0 7.0 0.0 13.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0
20756 78.0 6.0 0.0 13.0 0.0 0.0 3.0 0.0 0.0 0.0 0.0
20757 78.0 5.0 0.0 13.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0
20758 78.0 4.0 0.0 13.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0
20759 78.0 3.0 0.0 13.0 0.0 0.0 6.0 0.0 0.0 0.0 0.0
20760 78.0 2.0 0.0 13.0 0.0 0.0 7.0 0.0 0.0 0.0 0.0
20761 78.0 1.0 0.0 13.0 0.0 0.0 8.0 0.0 0.0 0.0 0.0
20762 78.0 0.0 0.0 13.0 0.0 0.0 9.0 0.0 0.0 0.0 0.0
20763 76.0 11.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20764 76.0 9.0 0.0 13.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0
20765 76.0 7.0 0.0 13.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0
20766 76.0 5.0 0.0 13.0 0.0 0.0 6.0 0.0 0.0 0.0 0.0
20767 76.0 3.0 0.0 13.0 0.0 0.0 8.0 0.0 0.0 0.0 0.0
20768 76.0 0.0 0.0 13.0 0.0 0.0 11.0 0.0 0.0 0.0 0.0
20770 74.0 12.0 0.0 13.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
20771 74.0 11.0 0.0 13.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0
20772 74.0 10.0 0.0 13.0 0.0 0.0 3.0 0.0 0.0 0.0 0.0
20773 74.0 9.0 0.0 13.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0
20774 74.0 8.0 0.0 13.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0
20775 74.0 6.0 0.0 13.0 0.0 0.0 7.0 0.0 0.0 0.0 0.0
20776 74.0 3.0 0.0 13.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0
20777 74.0 2.0 0.0 13.0 0.0 0.0 11.0 0.0 0.0 0.0 0.0
20915 70.0 17.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20916 70.0 15.0 0.0 13.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0
20917 70.0 13.0 0.0 13.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0
20918 70.0 11.0 0.0 13.0 0.0 0.0 6.0 0.0 0.0 0.0 0.0
20919 70.0 8.5 0.0 13.0 0.0 0.0 8.5 0.0 0.0 0.0 0.0
20920 70.0 7.0 0.0 13.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0
20921 70.0 5.0 0.0 13.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0
20922 70.0 0.0 0.0 13.0 0.0 0.0 17.0 0.0 0.0 0.0 0.0
20923 62.0 25.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20924 62.0 20.0 0.0 13.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0
20925 62.0 15.0 0.0 13.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0
20926 62.0 12.5 0.0 13.0 0.0 0.0 12.5 0.0 0.0 0.0 0.0
20927 62.0 10.0 0.0 13.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0
20928 62.0 5.0 0.0 13.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0
20929 62.0 2.5 0.0 13.0 0.0 0.0 22.5 0.0 0.0 0.0 0.0
20930 62.0 0.0 0.0 13.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0
20945 49.99 16.67 16.67 0.0 16.67 0.0 0.0 0.0 0.0 0.0 0.0
20946 57.15 14.28 14.29 0.0 14.28 0.0 0.0 0.0 0.0 0.0 0.0
20947 62.49 12.5 12.5 0.0 12.5 0.0 0.0 0.0 0.0 0.0 0.0
20948 66.67 11.11 11.11 0.0 11.11 0.0 0.0 0.0 0.0 0.0 0.0
20949 70.01 9.99 10.0 0.0 9.99 0.0 0.0 0.0 0.0 0.0 0.0
20950 53.39 1.68 1.69 0.0 43.24 0.0 0.0 0.0 0.0 0.0 0.0
20951 54.56 2.26 2.26 0.0 40.92 0.0 0.0 0.0 0.0 0.0 0.0
20952 56.88 3.44 3.43 0.0 36.24 0.0 0.0 0.0 0.0 0.0 0.0
20953 59.4 4.63 4.63 0.0 31.33 0.0 0.0 0.0 0.0 0.0 0.0
20954 63.0 6.49 6.49 0.0 24.0 0.0 0.0 0.0 0.0 0.0 0.0
20955 64.27 7.13 7.13 0.0 21.47 0.0 0.0 0.0 0.0 0.0 0.0
20956 65.56 7.77 7.77 0.0 18.89 0.0 0.0 0.0 0.0 0.0 0.0
20957 66.86 8.42 8.42 0.0 16.3 0.0 0.0 0.0 0.0 0.0 0.0
20958 68.17 9.08 9.08 0.0 13.67 0.0 0.0 0.0 0.0 0.0 0.0
20959 69.45 9.76 9.8 0.0 10.99 0.0 0.0 0.0 0.0 0.0 0.0
20960 70.85 10.43 10.42 0.0 8.3 0.0 0.0 0.0 0.0 0.0 0.0
20961 71.67 10.83 10.83 0.0 6.66 0.0 0.0 0.0 0.0 0.0 0.0
21017 61.91 0.5 11.55 4.45 7.74 13.84 0.0 0.0 0.0 0.0 0.0
21018 72.46 15.98 0.58 0.85 5.31 4.43 0.38 0.0 0.0 0.0 0.0
21019 71.52 11.78 1.2 2.64 4.37 4.56 3.91 0.0 0.0 0.0 0.0
21020 76.25 7.39 3.74 10.05 1.13 0.0 0.6 0.0 0.0 0.83 0.0
21021 82.11 4.28 1.21 12.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0
21022 32.56 17.41 0.0 0.0 12.03 0.0 0.0 0.0 0.0 0.0 0.0
21024 37.65 17.17 0.0 0.0 11.86 0.0 0.0 0.0 0.0 0.0 0.0
21026 42.6 16.94 0.0 0.0 11.7 0.0 0.0 0.0 0.0 0.0 0.0
21028 56.68 16.28 0.0 0.0 11.25 0.0 0.0 0.0 0.0 0.0 0.0
21032 26.25 0.0 0.0 0.0 0.0 0.0 29.31 0.0 0.0 0.0 0.0
21036 37.6 0.0 0.0 0.0 0.0 0.0 19.98 0.0 0.0 0.0 0.0
21040 43.19 0.0 0.0 0.0 0.0 0.0 19.67 0.0 0.0 0.0 0.0
21053 61.51 17.09 0.0 0.0 6.89 0.0 0.0 0.0 0.0 0.0 0.0
21054 68.5 18.85 0.0 0.0 9.77 0.0 0.0 0.0 0.0 0.0 0.0
21055 69.14 17.76 0.0 0.0 9.85 0.0 0.0 0.0 0.0 0.0 0.0
21056 71.2 16.25 0.0 0.0 9.53 0.0 0.0 0.0 0.0 0.0 0.0
21057 77.54 0.0 0.0 0.0 0.0 0.0 9.96 0.0 0.0 12.5 0.0
21058 74.32 0.0 0.0 0.0 0.0 0.0 9.41 0.0 0.0 12.09 0.0
21059 72.97 0.0 0.0 0.0 0.0 0.0 9.49 0.0 0.0 11.85 0.0
21060 77.23 0.0 0.0 0.0 0.0 0.0 8.72 0.0 0.0 12.81 0.0
21061 77.96 0.0 0.0 0.0 0.0 0.0 7.24 0.0 0.0 12.91 0.0
21145 48.29 0.0 0.0 18.76 3.24 0.0 6.93 7.29 1.79 0.0 0.0
21147 46.96 2.56 0.06 18.65 0.13 0.0 6.89 5.31 5.02 0.0 0.0
21152 40.79 0.23 0.06 25.88 7.71 0.36 7.65 7.24 3.4 0.0 0.0
21157 49.33 2.69 0.07 19.6 0.13 0.0 7.24 5.58 1.86 0.0 0.0
21158 46.78 2.68 0.07 19.58 0.13 0.0 7.24 5.56 5.27 0.0 0.0
21176 59.24 1.54 9.23 4.74 23.57 0.0 0.0 0.0 0.0 0.0 0.0
21217 71.24 6.33 2.56 0.46 3.49 1.62 6.24 2.18 0.0 1.27 0.0
21218 71.3 5.8 2.88 0.93 3.49 1.62 5.9 2.18 0.0 1.27 0.0
21219 71.5 5.63 2.91 0.95 3.52 1.63 5.73 2.21 0.0 1.28 0.0
21221 48.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 29.0
21230 34.79 0.0 2.99 34.15 0.0 0.0 0.0 0.0 0.0 5.11 1.06
21231 33.46 0.0 2.09 32.88 5.83 0.0 0.0 0.0 0.0 4.28 3.0
21235 71.1 0.47 16.18 0.36 0.0 0.0 0.06 11.02 0.0 0.0 0.0
21329 61.37 0.21 9.41 0.0 25.38 3.26 0.07 0.0 0.0 0.21 0.0
21330 61.35 0.21 9.4 0.0 25.37 3.26 0.07 0.0 0.0 0.21 0.0
21331 61.19 0.21 9.38 0.0 25.31 3.25 0.07 0.0 0.0 0.21 0.0
21518 63.64 0.0 18.18 0.0 0.0 0.0 0.0 9.09 0.0 0.0 0.0
21589 70.47 14.92 0.75 0.0 8.14 5.59 0.12 0.0 0.0 0.0 0.0
21620 60.0 20.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0
21621 50.0 20.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0
21622 42.6 37.5 0.0 0.0 0.0 19.9 0.0 0.0 0.0 0.0 0.0
21623 75.76 0.51 0.0 0.0 0.0 0.0 23.74 0.0 0.0 0.0 0.0
21625 75.0 6.25 0.0 0.0 0.0 0.0 18.75 0.0 0.0 0.0 0.0
21626 75.0 9.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0
21628 75.0 18.75 0.0 0.0 0.0 0.0 6.25 0.0 0.0 0.0 0.0
21630 67.0 0.0 0.0 0.0 0.0 0.0 25.0 8.0 0.0 0.0 0.0
21631 67.0 0.0 0.0 0.0 0.0 0.0 16.5 16.5 0.0 0.0 0.0
21632 67.0 0.0 0.0 0.0 0.0 0.0 8.0 25.0 0.0 0.0 0.0
21639 50.0 0.0 10.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0
21671 60.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0
21673 60.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0
21674 60.0 15.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0
21675 60.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0
21676 60.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0
21677 40.0 15.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0
21678 50.0 15.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0
21679 50.0 15.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0
21680 60.0 15.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0
21681 61.9 0.0 5.61 0.0 0.0 0.0 0.0 28.73 0.0 0.0 0.0
21682 59.18 0.0 0.0 0.0 9.75 0.0 0.0 27.47 0.0 0.0 0.0
21683 57.01 0.0 0.0 0.0 0.0 13.07 0.0 26.46 0.0 0.0 0.0
21863 54.36 1.28 12.68 7.26 10.49 13.92 0.0 0.0 0.0 0.0 0.0
21864 62.77 0.0 15.24 4.95 15.67 0.0 0.0 0.0 0.0 1.36 0.0
21865 61.63 0.0 15.76 0.0 8.48 12.76 1.36 0.0 0.0 0.0 0.0
21866 59.49 0.0 17.29 1.0 10.31 7.25 0.0 0.0 0.0 2.4 0.0
21867 64.38 1.0 10.4 4.48 8.9 10.83 0.0 0.0 0.0 0.0 0.0
21887 57.22 0.0 2.15 3.56 17.16 14.06 5.84 0.0 0.0 0.0 0.0
21888 80.93 0.0 18.39 0.01 0.01 0.37 0.21 0.0 0.0 0.0 0.0
21889 76.53 0.0 0.74 19.61 1.12 0.0 1.99 0.0 0.0 0.0 0.0
21894 43.38 11.02 0.0 0.56 2.21 0.0 4.58 0.0 0.0 6.42 0.0
21898 44.62 10.37 0.0 0.64 1.53 0.0 4.79 0.0 0.21 3.31 0.0
21943 24.63 0.0 0.0 39.32 21.77 3.67 0.0 0.0 0.0 0.0 0.0
21974 76.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
21978 78.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 22.0 0.0
22015 77.96 9.46 0.22 0.0 1.32 0.0 4.33 0.0 6.71 0.0 0.0
22016 76.01 15.31 0.21 0.0 0.25 0.0 0.7 0.0 7.51 0.0 0.0
22017 76.07 5.3 1.17 0.0 0.28 0.39 6.21 0.0 10.56 0.0 0.0
22019 72.02 16.33 0.57 0.0 5.67 5.4 0.0 0.0 0.0 0.0 0.0
22020 83.47 4.04 1.23 10.8 0.33 0.0 0.13 0.0 0.0 0.0 0.0
22021 77.2 2.67 1.3 15.23 0.0 0.0 1.75 0.0 1.84 0.0 0.0
22022 70.89 2.11 4.5 16.94 0.0 0.0 2.09 2.19 0.0 1.28 0.0
22023 72.7 1.5 0.61 23.3 0.33 0.0 0.92 0.63 0.0 0.0 0.0
22024 80.7 4.79 1.52 11.79 0.0 0.0 0.0 0.0 0.98 0.0 0.0
22026 97.15 0.0 0.23 2.62 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22027 55.05 0.0 0.63 23.43 9.54 6.71 0.0 0.0 0.0 2.23 0.0
22028 69.9 14.71 0.89 0.43 6.93 5.58 0.65 0.0 0.0 0.91 0.0
22029 72.32 7.61 3.5 0.0 3.0 0.0 4.57 3.38 0.0 5.62 0.0
22030 66.16 7.61 0.0 0.0 4.8 2.5 6.07 0.0 0.0 1.75 0.0
22055 75.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0
22063 73.48 0.0 0.0 0.0 0.0 0.0 18.02 0.0 0.0 0.0 0.0
22064 63.96 0.0 0.0 0.0 0.0 0.0 18.54 0.0 0.0 0.0 0.0
22065 53.89 0.0 0.0 0.0 0.0 0.0 19.09 0.0 0.0 0.0 0.0
22068 31.82 0.0 0.0 0.0 0.0 0.0 20.29 0.0 0.0 0.0 0.0
22069 25.87 0.0 0.0 0.0 0.0 0.0 20.62 0.0 0.0 0.0 0.0
22070 78.53 0.0 0.0 0.0 0.0 0.0 21.46 0.0 0.0 0.0 0.0
22076 74.43 0.0 0.0 0.0 0.0 0.0 25.56 0.0 0.0 0.0 0.0
22077 64.82 0.0 0.0 0.0 0.0 0.0 26.31 0.0 0.0 0.0 0.0
22078 54.63 0.0 0.0 0.0 0.0 0.0 27.1 0.0 0.0 0.0 0.0
22079 43.81 0.0 0.0 0.0 0.0 0.0 27.94 0.0 0.0 0.0 0.0
22080 32.29 0.0 0.0 0.0 0.0 0.0 28.84 0.0 0.0 0.0 0.0
22082 20.02 0.0 0.0 0.0 0.0 0.0 29.79 0.0 0.0 0.0 0.0
22083 13.57 0.0 0.0 0.0 0.0 0.0 30.29 0.0 0.0 0.0 0.0
22084 70.16 0.0 0.0 0.0 0.0 0.0 29.84 0.0 0.0 0.0 0.0
22093 65.7 0.0 0.0 0.0 0.0 0.0 34.29 0.0 0.0 0.0 0.0
22108 75.0 10.8 14.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22113 70.0 13.0 17.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22116 59.41 18.22 22.38 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22119 50.0 22.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22121 66.63 16.68 16.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22373 66.67 0.0 0.0 0.0 0.0 0.0 0.0 26.67 0.0 6.67 0.0
22374 66.67 0.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 13.33 0.0
22375 66.67 0.0 0.0 0.0 0.0 0.0 0.0 13.33 0.0 20.0 0.0
22376 66.67 0.0 0.0 0.0 0.0 0.0 0.0 6.67 0.0 26.67 0.0
22379 66.67 26.67 0.0 0.0 0.0 6.67 0.0 0.0 0.0 0.0 0.0
22380 66.67 20.0 0.0 0.0 0.0 13.33 0.0 0.0 0.0 0.0 0.0
22387 66.67 6.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 26.67 0.0
22397 75.0 2.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22398 75.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22400 75.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22402 75.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22404 75.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22416 59.02 0.0 0.0 29.55 0.0 0.0 0.0 9.81 0.0 0.0 0.0
22417 59.09 10.31 0.0 30.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22418 57.97 0.0 0.0 28.98 0.0 0.0 0.0 9.73 0.0 0.0 0.0
22419 54.73 8.85 0.0 27.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22420 56.88 9.49 0.0 28.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22421 57.9 9.72 0.0 28.93 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22422 59.17 9.58 0.0 29.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22423 56.9 0.0 0.0 28.48 0.0 0.0 0.0 9.51 0.0 0.0 0.0
22424 95.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22425 50.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22426 60.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22427 70.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22428 80.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22429 90.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22430 75.86 9.59 0.35 0.0 11.69 0.0 2.5 0.0 0.0 0.0 0.0
22431 71.34 0.0 5.92 0.0 4.3 8.98 0.0 4.04 0.0 0.0 0.0
22432 72.1 0.98 5.98 0.0 4.35 9.08 0.0 2.04 0.0 0.0 0.0
22433 70.04 0.0 4.65 2.55 8.45 8.82 0.0 3.97 0.0 0.0 0.0
22434 72.53 0.97 5.34 2.6 5.39 6.0 0.0 4.05 0.0 0.0 0.0
22435 77.83 9.53 3.11 6.96 2.11 0.0 0.46 0.0 0.0 0.0 0.0
22436 72.88 8.35 2.71 5.6 4.59 3.1 0.65 0.0 0.0 0.0 1.99
22437 74.11 9.12 2.51 2.37 6.41 5.48 0.0 0.0 0.0 0.0 0.0
22438 80.0 6.49 2.89 7.29 0.33 0.42 0.16 0.0 0.0 1.39 0.0
22439 81.53 6.73 2.67 6.43 0.79 0.0 0.0 0.0 0.0 1.72 0.0
22440 81.8 6.76 3.16 2.77 0.0 0.0 0.0 0.0 0.0 2.1 2.37
22441 79.5 6.64 3.72 6.92 1.26 0.0 0.0 0.0 0.0 1.84 0.0
22442 82.82 4.19 1.63 11.02 0.33 0.0 0.0 0.0 0.0 0.0 0.0
22443 81.89 4.95 1.57 11.56 0.01 0.0 0.0 0.0 0.0 0.01 0.0
22445 83.34 5.08 2.01 5.88 0.33 1.56 0.0 0.0 0.0 1.79 0.0
22462 69.25 17.34 2.31 0.0 5.92 4.34 0.84 0.0 0.0 0.0 0.0
22463 72.64 13.84 2.54 2.04 7.7 0.0 1.24 0.0 0.0 0.0 0.0
22464 71.39 20.77 0.67 0.0 6.79 0.34 0.0 0.0 0.0 0.0 0.0
22465 69.64 14.0 1.52 1.78 7.74 0.0 0.0 0.0 0.0 0.0 5.33
22466 75.03 11.11 3.07 10.79 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22467 56.23 0.0 13.13 9.15 5.68 15.81 0.0 0.0 0.0 0.0 0.0
22468 68.78 11.84 1.22 5.81 6.99 0.0 0.0 0.0 0.0 0.0 5.35
22469 69.28 14.43 1.51 1.77 7.7 0.0 0.0 0.0 0.0 0.0 5.31
22470 77.39 13.0 1.21 3.56 2.21 0.0 2.63 0.0 0.0 0.0 0.0
22472 76.06 15.32 0.22 0.0 0.19 0.0 0.71 0.0 7.51 0.0 0.0
22474 75.64 6.62 0.79 0.0 0.0 0.0 6.14 0.0 10.81 0.0 0.0
22475 76.03 6.31 1.17 0.0 0.0 0.0 5.95 0.0 10.53 0.0 0.0
22480 71.15 5.22 0.0 5.83 0.0 0.0 6.88 0.0 10.9 0.0 0.0
22481 74.49 4.96 1.34 0.0 0.43 0.0 7.9 0.0 10.88 0.0 0.0
22484 70.78 16.06 0.59 0.0 5.91 5.24 0.64 0.0 0.0 0.78 0.0
22485 71.88 15.6 0.0 0.0 5.89 5.21 0.64 0.0 0.0 0.78 0.0
22486 76.02 15.32 0.25 0.0 0.19 0.0 0.7 0.0 7.51 0.0 0.0
22488 71.28 10.39 2.88 2.6 9.47 0.0 3.38 0.0 0.0 0.0 0.0
22489 77.25 9.37 0.21 0.0 1.31 0.0 4.37 0.0 6.65 0.0 0.0
22490 75.9 15.29 0.29 0.0 0.19 0.0 0.7 0.0 7.49 0.0 0.0
22496 68.92 14.9 0.69 0.0 5.84 5.17 2.53 0.0 0.0 1.94 0.0
22497 74.02 9.83 0.23 1.13 0.13 0.0 4.19 0.0 10.46 0.0 0.0
22498 73.66 10.41 0.79 0.0 0.92 0.78 3.82 0.0 9.62 0.0 0.0
22500 77.05 7.96 3.15 0.0 0.0 0.0 5.02 1.36 0.0 5.36 0.0
22501 73.81 9.2 4.13 0.0 0.61 0.5 4.75 1.37 0.0 5.62 0.0
22502 76.33 9.42 2.07 0.0 0.71 0.33 4.86 1.34 0.0 4.93 0.0
22503 75.96 8.8 3.69 0.0 0.0 0.0 5.07 1.34 0.0 5.13 0.0
22504 74.58 7.49 3.25 0.0 0.0 0.0 4.93 1.33 0.0 5.19 0.0
22505 77.33 7.77 3.23 0.0 0.0 0.0 5.04 1.6 0.0 5.02 0.0
22506 61.66 23.06 4.24 1.54 3.95 1.49 3.29 0.0 0.0 0.0 0.77
22509 60.35 4.67 0.46 0.0 4.46 0.0 11.89 0.0 10.84 0.0 0.0
22510 70.88 4.65 1.07 22.36 0.0 0.31 0.64 0.0 0.0 0.0 0.0
22511 70.35 6.61 3.09 19.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22515 75.66 3.55 1.85 13.57 3.36 0.0 2.0 0.0 0.0 0.0 0.0
22516 75.42 3.55 2.47 11.75 3.36 0.78 2.67 0.0 0.0 0.0 0.0
22517 69.83 6.94 0.12 22.45 0.0 0.0 0.0 0.0 0.11 0.0 0.0
22518 72.27 3.0 0.0 20.24 0.0 0.0 3.82 0.0 0.11 0.0 0.0
22519 81.1 6.28 0.0 7.46 1.15 0.0 0.89 0.0 0.0 1.39 0.0
22523 78.61 6.66 4.17 8.71 0.0 0.0 0.0 0.0 0.0 1.84 0.0
22524 79.73 6.19 3.63 7.44 1.48 0.15 0.0 0.0 0.0 1.37 0.0
22525 72.03 6.93 1.55 15.61 0.0 0.0 0.0 0.0 0.0 0.0 3.88
22526 70.65 3.8 1.88 21.09 0.0 0.0 2.57 0.0 0.0 0.0 0.0
22527 78.52 5.0 0.93 12.55 0.89 0.0 1.27 0.0 0.0 0.82 0.0
22528 71.47 3.93 2.2 18.71 0.0 0.0 3.68 0.0 0.0 0.0 0.0
22529 78.19 7.07 3.07 9.0 1.67 0.0 1.0 0.0 0.0 0.0 0.0
22532 71.97 3.64 1.26 20.4 0.0 0.0 2.73 0.0 0.0 0.0 0.0
22533 69.41 7.17 3.72 19.69 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22535 75.1 2.5 0.12 18.73 0.0 0.0 3.56 0.0 0.0 0.0 0.0
22536 70.43 3.1 0.88 21.63 0.0 0.0 3.95 0.0 0.0 0.0 0.0
22537 69.08 3.66 0.88 21.71 0.0 0.0 4.65 0.0 0.0 0.0 0.0
22538 68.73 7.07 3.11 21.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22540 70.87 3.52 3.53 18.66 0.68 0.0 2.73 0.0 0.0 0.0 0.0
22541 79.46 4.63 1.08 13.15 0.0 0.0 0.0 0.0 1.67 0.0 0.0
22542 80.77 4.8 1.52 11.8 0.0 0.0 0.0 0.0 0.98 0.0 0.0
22544 77.44 4.53 1.23 15.25 0.22 0.0 1.33 0.0 0.0 0.0 0.0
22545 77.34 5.62 1.24 14.56 0.0 0.0 0.0 0.0 0.0 1.24 0.0
22547 77.41 1.78 2.17 14.01 1.15 0.0 2.0 0.0 1.48 0.0 0.0
22548 76.09 4.21 1.96 14.76 0.65 0.0 0.64 0.0 0.0 0.19 1.49
22549 76.94 4.28 0.74 15.0 0.56 0.0 0.0 0.0 0.0 2.48 0.0
22550 77.57 4.22 0.73 16.36 0.0 0.0 1.12 0.0 0.0 0.0 0.0
22552 76.21 4.85 0.73 15.55 0.54 0.41 1.69 0.0 0.0 0.0 0.0
22553 78.37 4.03 1.22 15.18 0.0 0.0 1.19 0.0 0.0 0.0 0.0
