SiO2 Na2O B2O3 CaO Al2O3 K2O Li2O MgO PbO BaO TiO2 GeO2 ZnO "Young's Modulus at RT ( GPa )" "Density at RT ( g/cm3 )"
65.61 15.15 5.12 0.03 13.9 0.11 0.0 0.01 0.0 0.0 0.0 0.0 0.0 68.0892 2.403
66.48 13.0 5.11 0.03 13.1 0.2 0.0 2.01 0.0 0.0 0.0 0.0 0.0 67.3716 2.386
65.33 13.84 6.25 0.07 13.88 0.5 0.0 0.01 0.0 0.0 0.0 0.0 0.0 65.9364 2.384
65.1 14.46 6.31 0.06 13.93 0.01 0.0 0.01 0.0 0.0 0.0 0.0 0.0 65.0808 2.385
64.11 13.55 5.22 0.03 14.71 0.2 0.0 2.1 0.0 0.0 0.0 0.0 0.0 68.0409 2.396
67.8 12.28 3.46 0.04 13.46 0.1 0.0 2.79 0.0 0.0 0.0 0.0 0.0 69.1449 2.391
57.05 18.53 5.03 0.07 18.71 0.49 0.0 0.02 0.0 0.0 0.0 0.0 0.0 66.8127 2.426
59.39 14.42 5.78 0.02 17.5 2.88 0.0 0.01 0.0 0.0 0.0 0.0 0.0 66.8817 2.414
70.8 0.0 1.73 4.98 13.21 0.0 0.0 3.76 0.0 4.19 0.0 0.0 0.0 82.3 2.61
70.36 0.0 2.13 5.14 13.3 0.0 0.0 3.86 0.0 3.88 0.0 0.0 0.0 82.4 2.6
70.72 0.0 1.64 5.2 13.38 0.0 0.0 3.86 0.0 3.88 0.0 0.0 0.0 82.3 2.602
71.06 0.0 1.47 5.22 13.07 0.0 0.0 3.65 0.0 3.8 0.0 0.0 0.48 82.9 2.613
70.83 0.0 1.59 6.57 13.08 0.0 0.0 4.09 0.0 2.81 0.0 0.0 0.0 82.3 2.57
71.69 0.0 0.81 5.53 11.76 0.0 0.0 4.73 0.0 3.92 0.0 0.0 0.0 83.0 2.62
70.76 0.0 3.0 5.69 12.25 0.0 0.0 3.69 0.0 1.91 0.0 0.0 0.0 81.1 2.551
70.4 0.0 2.52 4.58 13.25 0.0 0.0 3.41 0.0 4.29 0.0 0.0 0.0 81.1 2.606
72.29 0.0 1.1 5.3 12.76 0.0 0.0 3.59 0.0 3.32 0.0 0.0 0.0 83.1 2.587
72.95 0.0 1.17 4.87 12.14 0.0 0.0 4.0 0.0 3.57 0.0 0.0 0.0 82.3 2.581
71.58 0.0 2.39 5.35 12.39 0.0 0.0 3.52 0.0 3.48 0.0 0.0 0.0 80.8 2.573
72.62 0.0 1.04 4.74 12.37 0.0 0.0 4.52 0.0 3.54 0.0 0.0 0.0 82.8 2.578
71.33 0.0 2.05 5.37 12.54 0.0 0.0 3.97 0.0 2.86 0.0 0.0 0.0 82.2 2.572
71.32 0.0 2.53 5.12 12.45 0.0 0.0 3.68 0.0 3.34 0.0 0.0 0.0 81.3 2.57
71.55 0.0 1.52 5.73 12.65 0.0 0.0 4.51 0.0 2.54 0.0 0.0 0.0 83.2 2.563
71.08 0.0 1.1 4.98 12.09 0.0 0.0 5.96 0.0 3.17 0.0 0.0 0.0 83.7 2.594
72.95 0.0 0.07 3.74 11.11 0.0 0.0 6.84 0.0 2.81 0.0 0.0 0.0 84.1 2.591
72.06 0.0 0.53 4.0 12.23 0.0 0.0 5.94 0.0 3.37 0.0 0.0 0.0 84.0 2.598
71.13 0.0 1.22 5.5 12.58 0.0 0.0 4.7 0.0 3.43 0.0 0.0 0.0 83.4 2.594
71.31 0.0 1.2 3.78 13.23 0.0 0.0 5.17 0.0 3.29 0.0 0.0 0.0 83.6 2.595
72.85 0.0 0.09 3.83 11.17 0.0 0.0 6.79 0.0 2.83 0.0 0.0 0.0 84.5 2.593
72.05 0.0 0.49 5.15 12.27 0.0 0.0 5.06 0.0 3.37 0.0 0.0 0.0 84.1 2.598
71.75 0.0 0.88 5.23 12.46 0.0 0.0 4.82 0.0 3.32 0.0 0.0 0.0 83.4 2.593
70.33 0.0 1.84 5.1 12.53 0.0 0.0 4.96 0.0 3.9 0.0 0.0 0.0 82.5 2.61
64.28 13.48 3.28 0.04 14.64 0.02 0.0 2.1 0.0 0.0 0.0 0.0 0.0 66.9162 2.395
66.5 9.0 0.0 0.0 6.5 0.0 0.1 16.5 0.0 0.0 0.0 0.0 0.0 82.0 2.53
68.0 6.0 0.0 7.0 10.0 0.0 0.0 9.0 0.0 0.0 0.0 0.0 0.0 83.0 2.49
67.68 13.13 0.0 0.0 11.11 2.02 0.0 6.06 0.0 0.0 0.0 0.0 0.0 71.0 2.44
72.74 0.0 0.0 10.33 10.75 0.0 0.0 0.0 0.0 4.05 0.0 0.0 0.0 80.0 2.652
71.96 0.0 0.0 9.0 10.63 0.0 0.0 3.38 0.0 4.89 0.0 0.0 0.0 80.0 2.639
72.84 0.0 0.5 7.88 10.77 0.0 0.0 1.71 0.0 4.5 0.0 0.0 0.0 79.0 2.643
76.84 6.07 9.98 0.8 4.31 1.36 0.0 0.0 0.0 0.5 0.0 0.0 0.0 81.0 2.34
81.88 4.32 12.33 0.0 1.4 0.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 83.0 2.23
69.99 0.0 9.69 9.11 10.22 0.0 0.0 0.0 0.0 0.21 0.0 0.0 0.0 70.0 2.39
66.22 0.0 6.3 7.58 12.77 0.0 0.0 4.18 0.0 2.51 0.0 0.0 0.0 78.0 2.521
69.42 0.0 5.93 8.56 12.42 0.0 0.0 1.32 0.0 0.65 0.0 0.0 0.0 78.0 2.466
73.0 0.0 0.29 7.2 11.35 0.0 0.0 3.06 0.0 4.46 0.0 0.0 0.0 81.0 2.617
70.0 1.0 0.0 0.0 10.0 0.0 12.0 6.0 0.0 0.0 0.0 0.0 0.0 86.5 2.42
70.0 1.0 0.0 0.0 10.0 0.0 10.0 8.0 0.0 0.0 0.0 0.0 0.0 87.3 2.43
70.0 1.0 2.0 0.0 11.0 0.0 11.0 4.0 0.0 0.0 0.0 0.0 0.0 83.7 2.4
70.0 4.0 0.0 0.0 10.0 1.0 10.0 4.0 0.0 0.0 0.0 0.0 0.0 83.5 2.43
70.0 3.0 0.0 0.0 10.0 2.0 8.0 6.0 0.0 0.0 0.0 0.0 0.0 83.2 2.43
70.0 2.0 2.0 0.0 11.0 1.0 8.0 5.0 0.0 0.0 0.0 0.0 0.0 82.4 2.41
70.0 3.0 2.0 0.0 11.0 2.0 6.0 5.0 0.0 0.0 0.0 0.0 0.0 80.6 2.41
70.0 3.0 0.0 0.0 12.0 1.0 8.0 6.0 0.0 0.0 0.0 0.0 0.0 83.8 2.4
70.0 3.0 2.0 0.0 12.0 1.0 7.0 4.0 0.0 0.0 0.0 0.0 0.0 81.7 2.4
70.0 3.0 2.0 0.0 12.0 1.0 6.0 4.0 0.0 0.0 0.0 0.0 0.0 82.6 2.43
68.96 4.5 0.0 0.0 9.0 1.0 9.5 6.0 0.0 0.0 0.04 0.0 0.0 84.0 2.44
63.87 15.47 0.0 0.0 11.38 0.95 0.0 7.98 0.0 0.0 0.2 0.0 0.0 75.0 2.47
62.87 16.37 0.0 0.0 10.93 1.0 0.0 8.48 0.0 0.0 0.2 0.0 0.0 78.0 2.48
64.4 16.0 0.0 0.0 10.5 0.6 0.0 8.3 0.0 0.0 0.05 0.0 0.0 73.0 2.46
64.28 15.96 0.0 0.0 10.48 0.8 0.0 8.28 0.0 0.0 0.05 0.0 0.0 74.0 2.47
68.15 13.2 7.98 0.0 4.9 0.0 0.0 4.96 0.0 0.0 0.0 0.0 0.69 73.0 2.435
68.38 13.18 7.97 0.0 4.71 0.0 0.0 4.95 0.0 0.0 0.0 0.0 0.69 73.0 2.433
68.44 13.19 7.71 0.0 4.9 0.0 0.0 4.95 0.0 0.0 0.0 0.0 0.69 73.0 2.435
68.57 13.22 7.99 0.0 4.91 0.0 0.0 4.5 0.0 0.0 0.0 0.0 0.69 73.0 2.433
68.03 12.83 9.72 0.0 3.66 0.0 0.0 4.93 0.0 0.0 0.0 0.0 0.69 73.0 2.43
69.91 12.79 7.92 0.0 3.64 0.0 0.0 4.92 0.0 0.0 0.0 0.0 0.68 73.0 2.432
71.77 12.76 6.12 0.0 3.63 0.0 0.0 4.9 0.0 0.0 0.0 0.0 0.68 73.0 2.431
66.53 12.94 9.81 0.0 4.92 0.0 0.0 4.97 0.0 0.0 0.0 0.0 0.69 72.0 2.427
68.42 12.9 7.99 0.0 4.9 0.0 0.0 4.96 0.0 0.0 0.0 0.0 0.69 72.0 2.428
70.31 12.86 6.17 0.0 4.89 0.0 0.0 4.94 0.0 0.0 0.0 0.0 0.69 72.0 2.429
66.91 13.01 8.05 0.0 6.18 0.0 0.0 5.0 0.0 0.0 0.0 0.0 0.7 71.0 2.426
68.93 13.16 7.96 0.0 4.89 0.0 0.0 4.94 0.0 0.0 0.0 0.0 0.0 73.0 2.419
68.47 13.2 7.98 0.0 5.27 0.0 0.0 4.96 0.0 0.0 0.0 0.0 0.0 72.0 2.419
67.39 13.23 8.0 0.0 4.91 0.0 0.0 4.97 0.0 0.0 0.0 0.0 1.38 72.0 2.447
68.06 13.18 7.97 0.0 4.34 0.0 0.0 4.95 0.0 0.0 0.0 0.0 1.38 73.0 2.447
68.15 13.2 7.98 0.0 4.9 0.0 0.0 4.96 0.0 0.0 0.0 0.0 0.69 73.0 2.434
68.57 13.22 7.99 0.0 4.91 0.0 0.0 4.5 0.0 0.0 0.0 0.0 0.69 73.0 2.432
68.13 13.18 7.98 0.04 4.9 0.0 0.0 4.96 0.0 0.0 0.0 0.0 0.69 72.0 2.432
68.0 13.18 7.98 0.17 4.9 0.0 0.0 4.96 0.0 0.0 0.0 0.0 0.69 72.0 2.434
65.08 13.09 0.28 0.0 16.7 0.0 0.0 4.72 0.0 0.0 0.0 0.0 0.0 75.0 2.447
61.08 13.09 8.28 0.0 12.7 0.0 0.0 4.72 0.0 0.0 0.0 0.0 0.0 67.0 2.395
61.09 13.09 4.28 0.0 16.7 0.0 0.0 4.71 0.0 0.0 0.0 0.0 0.0 72.0 2.429
67.54 13.96 3.3 0.0 12.67 0.0 0.0 2.44 0.0 0.0 0.0 0.0 0.0 69.0 2.399
61.08 13.09 12.28 0.0 8.7 0.0 0.0 4.72 0.0 0.0 0.0 0.0 0.0 68.0 2.389
57.08 13.09 12.28 0.0 12.7 0.0 0.0 4.72 0.0 0.0 0.0 0.0 0.0 65.0 2.38
57.1 13.08 8.27 0.0 16.7 0.0 0.0 4.72 0.0 0.0 0.0 0.0 0.0 68.0 2.455
57.09 13.09 4.28 0.0 20.7 0.0 0.0 4.71 0.0 0.0 0.0 0.0 0.0 75.0 2.466
69.95 13.74 2.28 0.0 8.73 0.4 0.02 4.73 0.0 0.0 0.0 0.0 0.0 70.0 2.422
67.78 12.97 3.94 0.57 12.18 0.0 0.0 2.47 0.0 0.0 0.0 0.0 0.0 69.0 2.403
68.32 12.98 3.95 0.0 12.19 0.0 0.0 2.47 0.0 0.0 0.0 0.0 0.0 68.0 2.393
67.7 14.05 0.0 0.0 10.09 0.1 0.0 7.98 0.0 0.0 0.0 0.0 0.0 72.0 2.444
65.36 14.7 0.56 0.6 10.33 2.5 0.0 5.74 0.0 0.0 0.0 0.0 0.0 71.0 2.45
68.6 15.32 0.0 0.07 10.32 0.0 0.0 5.53 0.0 0.0 0.0 0.0 0.0 69.0 2.438
67.5 13.96 3.3 0.04 12.67 0.006961 0.0 2.44 0.0 0.0 0.0 0.0 0.0 65.0 2.403
66.44 15.17 0.47 0.09 11.45 1.38 0.02 4.83 0.0 0.0 0.0 0.0 0.0 70.0 2.448
65.69 11.56 0.0 0.25 8.08 3.97 0.0 9.9 0.0 0.0 0.0 0.0 0.0 73.0 2.481
68.85 0.0 5.69 8.24 12.3 0.0 0.0 3.28 0.0 0.86 0.008257 0.0 0.0 79.0 2.46
69.66 0.0 5.66 8.2 11.6 0.0 0.0 3.26 0.0 0.86 0.004112 0.0 0.0 77.0 2.46
69.88 0.0 5.77 9.57 12.49 0.0 0.0 0.0 0.0 0.87 0.008384 0.0 0.0 76.0 2.46
69.04 0.0 5.7 9.44 12.34 0.0 0.0 1.64 0.0 0.43 0.001657 0.0 0.0 78.0 2.46
69.76 0.0 5.34 8.87 12.36 0.0 0.0 1.65 0.0 0.65 0.00415 0.0 0.0 78.0 2.47
79.5 12.3 0.0 0.0 0.2 0.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 67.6 2.364
79.3 12.5 0.0 8.0 0.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 2.429
79.38 12.71 0.0 0.0 0.2 0.0 0.0 0.0 0.0 7.71 0.0 0.0 0.0 64.5 2.679
74.68 21.22 0.0 0.0 4.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 64.5 2.42
74.4 13.1 0.0 0.0 4.1 0.0 0.0 8.4 0.0 0.0 0.0 0.0 0.0 69.1 2.399
74.48 12.91 0.0 8.51 4.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 73.6 2.454
74.68 13.11 0.0 0.0 4.0 0.0 0.0 0.0 0.0 8.21 0.0 0.0 0.0 67.6 2.72
63.17 23.42 0.0 0.0 13.41 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.2 2.465
63.3 14.1 0.0 0.0 13.5 0.0 0.0 9.1 0.0 0.0 0.0 0.0 0.0 76.4 2.464
63.3 14.1 0.0 9.1 13.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 77.5 2.506
64.4 14.0 0.0 0.0 12.8 0.0 0.0 0.0 0.0 8.8 0.0 0.0 0.0 74.0 2.776
49.75 24.58 0.0 0.0 25.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 73.5 2.495
48.8 14.9 0.0 0.0 25.4 0.0 0.0 10.9 0.0 0.0 0.0 0.0 0.0 85.9 2.538
49.25 14.71 0.0 10.61 25.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 82.6 2.559
60.2 12.65 15.96 5.73 3.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 79.3 2.52
59.9 12.58 15.89 5.7 3.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 77.7 2.53
59.6 12.52 15.81 5.67 3.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 75.4 2.52
68.68 16.0 5.9 3.61 4.96 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 75.0 2.49
68.34 16.43 5.87 3.58 4.93 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 74.0 2.49
68.56 17.51 4.53 3.6 4.95 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 74.0 2.5
68.49 18.5 3.62 3.6 4.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 73.0 2.5
68.2 22.47 0.0 3.58 4.92 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.69 68.0 2.5
69.72 17.8 4.61 0.0 5.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.71 73.0 2.52
70.17 17.91 4.64 0.0 5.07 0.0 0.0 0.0 0.0 1.35 0.0 0.0 0.71 73.0 2.53
73.22 4.35 0.0 2.76 5.94 13.58 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65.0 2.45
71.98 6.41 0.0 5.08 5.84 10.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 68.0 2.47
72.68 6.47 0.0 2.74 5.9 12.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 66.0 2.45
72.13 8.57 0.0 2.72 5.86 10.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 67.0 2.46
69.83 4.28 1.9 7.44 5.85 10.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 71.0 2.49
71.19 4.36 1.94 2.77 5.96 13.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0 67.0 2.46
69.31 6.37 1.89 7.39 5.81 9.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 72.0 2.49
70.66 6.49 1.93 2.75 5.92 12.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 68.0 2.47
64.82 20.01 0.0 3.0 7.01 2.0 0.0 3.01 0.0 0.0 0.0 0.0 0.0 71.0 2.5
68.51 18.24 3.85 3.6 4.95 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 73.0 2.5
68.39 19.74 2.49 3.59 4.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 71.0 2.5
68.81 18.0 3.8 3.6 4.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 73.0 2.5
68.7 19.39 2.53 3.59 4.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 71.0 2.51
67.7 0.0 8.8 5.6 11.7 0.0 0.0 4.8 0.0 1.4 0.0 0.0 0.0 73.5 2.41
73.5 6.2 0.0 0.0 1.7 3.6 0.0 15.0 0.0 0.0 0.0 0.0 0.0 73.5 2.4
68.6 0.0 7.9 9.1 11.4 0.0 0.0 2.5 0.0 0.0 0.0 0.0 0.0 73.0 2.38
66.8 0.0 4.6 6.6 13.0 0.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 84.6 2.47
70.6 12.4 0.0 9.2 1.0 0.6 0.0 6.2 0.0 0.0 0.0 0.0 0.0 73.0 2.5
65.2 5.0 0.0 7.0 6.0 6.5 0.0 8.0 0.0 0.0 0.0 0.0 0.0 77.0 2.55
64.2 12.5 0.0 0.1 8.0 4.0 0.0 10.5 0.0 0.1 0.0 0.0 0.0 74.0 2.48
68.4 14.0 0.0 0.5 8.7 1.3 0.0 7.1 0.0 0.0 0.0 0.0 0.0 72.0 2.46
67.0 13.7 3.8 0.0 13.1 0.1 0.0 2.3 0.0 0.0 0.0 0.0 0.0 64.0 2.38
70.2 11.4 9.9 3.6 4.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 77.0 2.45
67.0 11.6 12.0 3.6 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 75.0 2.43
65.68 0.0 0.31 5.5 15.5 0.0 0.0 5.52 0.0 4.82 0.004492 0.0 0.0 82.0 2.65
69.21 0.0 2.47 8.58 13.14 0.0 0.0 1.71 0.0 2.15 0.02 0.0 0.0 79.0 2.55
69.26 0.01 1.59 5.69 13.48 0.002945 0.001625 4.3 0.0 3.62 0.02 0.0 0.0 82.0 2.6
66.35 0.01 0.3 7.01 14.71 0.002529 0.002815 5.56 0.0 3.52 0.004386 0.0 0.0 83.0 2.613
68.65 0.02 0.3 7.88 13.88 0.00249 0.001847 4.28 0.0 2.97 0.00432 0.0 0.0 83.0 2.586
68.64 0.01 0.29 7.56 14.1 0.002178 0.002289 5.09 0.0 2.68 0.00428 0.0 0.0 84.0 2.578
68.32 0.02 0.3 7.39 14.11 0.001787 0.001878 4.0 0.0 3.84 0.008778 0.0 0.0 82.0 2.606
68.06 0.01 0.31 7.34 14.12 0.002257 0.001661 3.52 0.0 4.44 0.008874 0.0 0.0 81.0 2.619
68.97 0.02 0.3 7.26 14.1 0.0022 0.002312 4.62 0.0 3.29 0.004323 0.0 0.0 83.0 2.591
62.62 0.0 19.42 7.77 4.37 0.0 0.0 2.91 0.0 0.0 0.0 0.0 0.0 72.0 2.4
70.69 0.0 15.53 2.91 2.14 0.0 0.0 2.91 0.0 2.91 0.0 0.0 0.0 70.0 2.44
64.32 9.12 0.0 0.0 5.94 0.0 0.6 16.82 0.0 0.0 0.75 0.0 0.0 84.0 2.54
63.92 9.87 0.0 0.0 5.9 0.0 0.4 16.71 0.0 0.0 0.75 0.0 0.0 83.0 2.55
64.81 8.87 0.0 0.0 5.92 0.0 0.1 16.96 0.0 0.0 1.12 0.0 0.0 83.0 2.54
64.18 9.2 0.0 0.0 5.93 0.0 0.1 16.83 0.0 0.0 1.47 0.0 0.0 83.0 2.54
85.6 0.0 0.0 0.0 9.93 0.0 0.0 0.0 0.0 4.42 0.0 0.0 0.0 77.8 2.73
66.01 0.0 0.0 17.71 16.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 94.0 2.61
69.94 0.0 0.0 17.32 12.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 89.5 2.57
73.7 0.0 0.0 16.94 9.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 84.8 2.52
71.33 0.0 0.0 8.2 9.02 0.0 0.0 11.41 0.0 0.0 0.0 0.0 0.0 89.1 2.5
75.25 0.0 0.0 0.0 9.52 0.0 0.0 12.03 0.0 3.16 0.0 0.0 0.0 83.9 2.72
70.57 0.0 0.0 5.41 8.93 0.0 0.0 15.05 0.0 0.0 0.0 0.0 0.0 90.7 2.49
73.08 0.0 0.0 0.0 9.24 0.0 0.0 15.59 0.0 2.05 0.0 0.0 0.0 86.9 2.64
75.08 0.0 0.0 0.0 9.5 0.0 0.0 11.21 0.0 1.68 0.0 0.0 0.0 85.3 2.67
73.83 0.0 0.0 11.32 9.34 0.0 0.0 3.94 0.0 0.0 0.0 0.0 0.0 86.4 2.55
74.87 0.0 0.0 0.0 9.47 0.0 0.0 11.97 0.0 2.1 0.0 0.0 0.0 85.4 2.69
76.11 0.0 0.0 2.92 9.62 0.0 0.0 8.11 0.0 3.2 0.0 0.0 0.0 83.5 2.73
76.06 0.0 0.0 5.83 9.62 0.0 0.0 5.68 0.0 2.77 0.0 0.0 0.0 83.4 2.7
76.46 0.0 0.0 2.89 8.9 0.0 0.0 8.04 0.0 2.11 0.0 0.0 0.0 83.7 2.68
74.97 0.0 0.0 2.91 10.26 0.0 0.0 8.11 0.0 2.13 0.0 0.0 0.0 85.5 2.7
76.81 0.0 0.0 5.8 8.94 0.0 0.0 5.65 0.0 2.76 0.0 0.0 0.0 82.5 2.69
75.31 0.0 0.0 5.86 10.31 0.0 0.0 5.7 0.0 2.78 0.0 0.0 0.0 84.6 2.71
66.26 13.06 3.63 0.47 12.74 0.97 0.0 2.32 0.0 0.0 0.0 0.0 0.45 70.3248 2.421
67.05 13.34 2.91 0.06 12.16 0.85 0.0 2.88 0.0 0.0 0.0 0.0 0.64 71.1735 2.426
66.38 14.19 3.56 0.04 12.71 0.01 0.0 1.79 0.0 0.0 0.0 0.0 1.19 69.9522 2.429
67.09 14.16 3.62 0.03 12.67 0.01 0.0 2.24 0.0 0.0 0.0 0.0 0.06 69.3312 2.409
67.32 13.76 3.76 0.04 12.65 0.01 0.0 2.37 0.0 0.0 0.0 0.0 0.0 69.138 2.402
67.09 13.64 4.15 0.04 12.66 0.01 0.0 2.33 0.0 0.0 0.0 0.0 0.0 69.0621 2.402
69.44 2.7 5.79 1.5 12.6 0.0 6.88 1.01 0.0 0.0 0.0 0.0 0.0 79.074 2.349
67.41 2.71 5.79 1.5 13.56 0.0 6.98 1.97 0.0 0.0 0.0 0.0 0.0 77.418 2.367
65.32 2.69 5.81 1.5 14.61 0.0 7.04 2.95 0.0 0.0 0.0 0.0 0.0 78.591 2.385
73.44 2.47 6.74 0.05 9.95 0.0 6.29 0.98 0.0 0.0 0.0 0.0 0.0 71.346 2.292
71.4 2.41 6.73 0.05 10.93 0.0 6.44 1.96 0.0 0.0 0.0 0.0 0.0 73.416 2.316
68.52 2.44 6.78 0.06 12.41 0.0 6.31 3.4 0.0 0.0 0.0 0.0 0.0 76.176 2.345
66.98 2.38 6.52 1.5 13.55 0.0 7.02 1.97 0.0 0.0 0.0 0.0 0.0 77.349 2.365
66.06 2.4 6.51 1.5 13.52 0.0 7.01 2.92 0.0 0.0 0.0 0.0 0.0 78.384 2.374
64.94 2.42 6.51 1.51 13.61 0.0 7.01 3.92 0.0 0.0 0.0 0.0 0.0 79.074 2.383
66.2 2.42 6.45 1.49 14.47 0.0 6.93 1.96 0.0 0.0 0.0 0.0 0.0 78.177 2.373
65.09 2.39 6.37 1.5 15.53 0.0 7.07 1.97 0.0 0.0 0.0 0.0 0.0 79.005 2.38
65.25 2.42 6.35 1.46 15.65 0.0 6.88 1.9 0.0 0.0 0.0 0.0 0.0 79.902 2.387
71.02 0.1 10.15 1.51 9.67 0.0 7.01 0.51 0.0 0.0 0.0 0.0 0.0 69.483 2.297
71.36 0.86 8.59 2.44 9.6 0.0 6.08 0.53 0.0 0.0 0.0 0.0 0.0 72.105 2.323
71.33 0.87 8.57 1.48 9.59 0.0 6.1 1.52 0.0 0.0 0.0 0.0 0.0 72.381 2.317
73.26 1.75 5.79 1.48 10.55 0.0 6.1 0.52 0.0 0.0 0.0 0.0 0.0 73.968 2.332
63.18 4.33 6.74 1.51 15.18 0.0 6.95 1.04 0.0 0.0 0.0 0.0 0.0 77.004 2.402
64.02 3.49 5.79 1.5 15.14 0.0 7.97 1.03 0.0 0.0 0.0 0.0 0.0 78.729 2.405
62.35 3.46 7.59 1.48 15.06 0.0 7.98 1.03 0.0 0.0 0.0 0.0 0.0 76.935 2.396
65.89 2.42 6.13 1.5 15.09 0.0 6.92 1.97 0.0 0.0 0.0 0.0 0.0 78.177 2.378
73.78 10.01 0.0 0.0 6.81 2.7 2.0 2.5 0.0 0.0 0.0 0.0 2.0 72.5 2.446
72.82 11.19 0.0 0.0 6.89 2.8 2.0 2.1 0.0 0.0 0.0 0.0 2.0 72.4 2.456
70.82 12.69 0.0 0.0 7.39 2.5 2.0 2.4 0.0 0.0 0.0 0.0 2.0 72.6 2.466
73.78 10.01 0.0 0.0 6.81 2.7 2.0 1.5 0.0 0.0 0.0 0.0 3.0 72.8 2.458
72.2 15.5 0.0 0.5 6.8 1.3 0.5 3.0 0.0 0.0 0.0 0.0 0.0 70.3 2.434
72.82 12.69 0.0 0.0 5.99 1.8 1.5 5.0 0.0 0.0 0.0 0.0 0.0 72.2 2.423
73.51 4.82 6.0 0.0 7.78 0.0 5.36 0.009995 0.0 0.0 0.0 0.0 0.0 67.7 2.29
73.33 3.88 6.29 0.0 7.98 0.0 5.98 0.01 0.0 0.0 0.0 0.0 0.0 68.0 2.287
73.47 4.35 6.5 0.0 7.76 0.0 5.39 0.01 0.0 0.0 0.0 0.0 0.0 67.4 2.286
73.54 4.33 6.71 0.0 7.52 0.0 5.38 0.01 0.0 0.0 0.0 0.0 0.0 67.5 2.283
73.46 5.34 6.21 0.0 8.01 0.0 4.5 0.01 0.0 0.0 0.0 0.0 0.0 67.1 2.292
73.57 5.31 6.43 0.0 7.77 0.0 4.44 0.01 0.0 0.0 0.0 0.0 0.0 66.6 2.289
73.62 5.33 6.64 0.0 7.52 0.0 4.41 0.01 0.0 0.0 0.0 0.0 0.0 66.6 2.287
73.59 6.27 6.68 0.0 7.51 0.0 3.46 0.01 0.0 0.0 0.0 0.0 0.0 66.5 2.295
71.54 4.32 8.19 0.0 8.01 0.0 5.42 0.01 0.0 0.0 0.0 0.0 0.0 67.0 2.285
71.62 5.73 8.16 0.0 8.03 0.0 3.95 0.01 0.0 0.0 0.0 0.0 0.0 65.7 2.291
71.18 5.29 8.61 0.0 8.05 0.0 4.39 0.01 0.0 0.0 0.0 0.0 0.0 66.0 2.288
71.74 5.28 8.55 0.0 8.05 0.0 4.41 0.0 0.0 0.0 0.0 0.0 0.0 66.5 2.291
70.75 6.24 8.09 0.0 9.08 0.0 4.35 0.01 0.0 0.0 0.0 0.0 0.0 68.0 2.31
71.18 7.95 8.6 0.0 8.04 0.0 1.72 0.01 0.0 0.0 0.0 0.0 0.0 62.0 2.301
70.72 7.88 9.11 0.0 8.05 0.0 1.75 0.01 0.0 0.0 0.0 0.0 0.0 63.4 2.299
70.82 6.16 9.05 0.0 8.08 0.0 3.36 0.01 0.0 0.0 0.0 0.0 0.0 65.2 2.292
70.69 6.19 9.02 0.0 8.06 0.0 3.4 0.01 0.0 0.0 0.0 0.0 0.0 64.9 2.295
71.78 5.7 8.06 0.0 8.07 0.0 3.85 0.01 0.0 0.0 0.0 0.0 0.0 66.2 2.294
